event_id,user_id,device_model,os_type,roaming_status,network_type,event_time,location,event_type,is_fraud,extra_column
384bee7d-d820-4893-b793-27ac9a1841c1,965-344-0771x504,leave,cup,True,LTE,2025-04-12 18:07:12,"-60.67160643947814,-136.02071897311126",SIM switch,,
c5f9dbf3-a60d-407f-89b5-0d3380506bee,001-214-571-4938x0338,many,item,False,WiFi,2025-04-02 21:11:20,"-3.621747524965329,-169.76100808571644",SIM switch,True,
4e7ef551-36b7-4abb-9ea1-08a5cb254c2c,(706)722-5478x89510,window,white,False,WiFi,2025-03-03 13:47:18,"-69.69072879122942,47.89139123262828",SIM switch,True,
bca601ea-bc6a-4188-a078-299905e748dc,379-232-1182x047,because,health,False,LTE,2025-01-16 18:15:31,"-83.35027369832066,125.47107717175186",SIM switch,True,
6e17700e-697e-4900-a05a-9d9999320763,268.931.9445,think,fact,True,LTE,2025-01-26 01:04:29,"6.3909955636845694,-47.883754507778065",SIM switch,False,
ee4b57e0-7505-4f00-aaa7-b2f9662ef615,441.357.0913x17537,large,theory,False,LTE,2025-01-08 15:51:48,"-64.81598940186231,121.78691945069511",SIM switch,,
4816aba5-482b-45a7-95a7-658905076d02,440.665.0168x159,guy,describe,False,LTE,2025-04-09 16:00:50,"60.70579942068386,107.20960498899336",reboot,,
822467c5-6b4e-469b-bbc3-5bb0f2610834,850.756.8628,structure,after,False,5G,2025-01-24 23:05:23,"46.09717517793908,163.06066338785297",reboot,False,
a0d7382a-7929-4cce-9b60-7ab286a735e7,(876)430-9846,each,student,False,5G,2025-02-19 02:33:13,"-79.8634637350784,-156.04829838568884",SIM switch,True,
d02aee37-d598-416e-b477-218b05237411,918-915-5995x38870,accept,third,False,LTE,2025-01-06 23:26:31,"-52.367768983975395,-28.144914958972265",reboot,True,
a34f4cb9-d16c-4fff-9f5a-b02671fed5c6,(409)277-1527x32899,hot,work,False,LTE,2025-02-10 03:24:32,"6.274669308463601,130.99550116473887",SIM switch,False,
bdd7a185-0da8-48d9-b4ce-4808743cfeb6,001-571-814-7508x67100,per,movie,True,LTE,2025-03-27 14:39:40,"-30.13860798345366,50.92002613127181",reboot,False,
01494090-d166-4a5d-81d5-3552531d3fe8,001-690-362-0951,read,southern,False,5G,2025-02-10 14:15:01,"67.61154795628917,-165.47233547346246",reboot,True,
6e00c161-e7d0-4aad-a348-7c572aafec4b,001-686-394-6207,general,real,False,5G,2025-01-07 14:39:09,"35.740585297489005,53.417495255922944",reboot,,
f206282f-bfcd-43b1-ad36-7e0d8d346718,532-374-3150x5557,produce,follow,False,5G,2025-04-08 17:42:44,"6.317378849493579,67.16742062205296",SIM switch,False,
49457e77-a5ef-4144-84a9-d85238ea14a9,757-436-5538x7643,window,of,False,LTE,2025-04-14 21:07:44,"-19.158553224814767,-9.952707648410467",SIM switch,True,
19a36c78-261b-4a21-bec2-758363a7a6f5,864-270-5132,team,and,False,WiFi,2025-01-23 08:53:05,"73.42945700974016,-16.26419204867281",reboot,,
666a0d5a-230b-4cf9-9d09-ee09d9ecf5d0,297-986-5960x52093,born,drive,True,WiFi,2025-01-11 22:30:46,"55.67655397314374,105.6996188374506",SIM switch,,
f5b3d705-f62f-4651-a94e-7c286ac57702,753.334.9934x1079,religious,authority,True,LTE,2025-03-26 19:39:44,"54.65164546186247,173.73765802331212",SIM switch,,
f7e574a4-71d8-419f-9751-da9a0e04963e,606.763.4200x47361,measure,receive,True,WiFi,2025-04-08 23:04:04,"61.05903828629772,-139.9369804983192",SIM switch,True,
063e62e9-6091-4f47-9bc7-ada80adef39a,(381)997-6912,year,war,False,5G,2025-01-05 20:06:08,"60.579122726657545,-157.68681179003016",reboot,True,
869b0b29-48a7-4763-ac14-d337144fcbbc,001-391-744-6973x677,ready,safe,True,5G,2025-01-21 16:49:09,"-46.39894492479957,12.38948348272288",reboot,False,
267a6309-6fbf-4f46-a0af-fd90904fecab,934-580-7172x7672,necessary,body,False,LTE,2025-04-22 06:49:47,"-24.383081001649472,-81.31229685834163",SIM switch,,
2f4be821-a09d-4029-ac83-83b1219459c6,(964)415-6392x754,toward,alone,True,5G,2025-03-21 04:58:14,"-26.96947449698576,127.48156072221099",SIM switch,True,
6f6adf55-1cf5-455c-a39e-d64d63e37259,+1-399-789-0914x25777,because,make,False,5G,2025-02-01 18:09:51,"4.63996773039149,-110.40965918462817",reboot,,
04b20eda-2a9d-49c3-a642-55661d4276d7,722.334.3651,seven,business,False,LTE,2025-04-28 04:15:20,"-69.6398568654918,141.54985402073993",reboot,,
dc5b3ff4-91c5-42a4-90c8-d62f3c634fc8,309-792-5650x3235,money,top,True,5G,2025-02-22 20:41:19,"17.98761264332194,-93.73927032008855",SIM switch,True,
61cd60b8-6328-42e5-9d65-2cb57ba656e1,+1-763-913-1743,win,sea,False,WiFi,2025-01-24 19:18:06,"-64.10559719171836,66.55513999469443",reboot,False,
5927bfd6-165c-458a-976d-cc2cdceddeac,595.262.2921,shoulder,young,False,WiFi,2025-04-26 06:48:23,"65.3036414794093,-110.83120465225085",reboot,,
a89a3509-6f9f-4aef-91ee-1a98e395b906,719.759.4401x11114,chance,energy,False,LTE,2025-01-09 14:51:21,"37.37698263130976,-75.01371751692353",reboot,True,
863f6754-03e4-4e0f-8d85-dc577c4f8aad,281.294.2837x5628,decision,family,True,WiFi,2025-01-31 12:37:58,"-83.04673801768631,146.18468812132846",reboot,,
28307a7c-3eda-4e7e-aae7-55b422cc866f,782-699-1758,serious,cut,False,WiFi,2025-03-08 11:54:11,"-28.4322029067435,148.20145204605603",reboot,True,
3808be1d-ed0c-4e7b-8213-9f1bc575e987,636.645.9124x9713,big,region,True,LTE,2025-02-24 04:35:24,"-8.709727931988084,-75.16308473339978",SIM switch,,
983502ab-2864-4e11-be82-3e54532694fe,+1-463-284-9726,different,want,True,LTE,2025-01-30 00:15:33,"-21.52896235546956,76.00340066917721",SIM switch,,
aaaf23dd-4940-4dd0-92a5-29d199a85849,+1-765-597-4488x77160,cold,technology,True,WiFi,2025-04-17 07:50:57,"-78.43152811652519,-42.59722288161464",SIM switch,False,
6025bc6b-1f4d-4a4a-97f7-a27f0e00fef2,+1-563-874-3308x0623,common,operation,True,LTE,2025-02-02 14:33:56,"-43.571803348925194,178.61662243664506",reboot,,
82b8e8fc-9dd9-4951-8796-36d6c897c0dd,(427)427-2605,another,international,False,WiFi,2025-04-12 03:30:59,"-1.9669319875409883,116.25322340098433",reboot,True,
5f83a759-c11d-457a-a675-a14b9465f1e3,+1-536-413-3956x828,open,much,False,5G,2025-02-02 08:10:05,"-77.81028363166867,108.06763987759518",SIM switch,True,
34efba8c-9922-4c97-b4ed-5ee89bbd862e,+1-494-815-5897x5125,society,dinner,False,WiFi,2025-04-15 15:12:02,"43.83047142073599,-172.43596498314096",SIM switch,False,
0ee9a58b-0a5c-413f-ba9f-2acbc5ec66b0,+1-847-786-4875x481,future,hand,True,WiFi,2025-03-22 01:07:21,"-89.49693057680257,-68.3296363197441",SIM switch,True,
640db73c-e51d-4759-8c97-e74a4fa2014d,001-741-896-1177,sell,fly,False,5G,2025-04-08 06:32:15,"21.11848239518828,-149.44348061590478",reboot,False,
f3d823ab-5d4a-441e-9df8-109bb982c989,(513)513-5356,bag,wife,True,WiFi,2025-04-07 16:29:02,"52.70136056196904,55.24786870999995",reboot,True,
b5c7da10-3c45-4e5d-a0ca-af545488ca82,678-247-3414,already,street,False,LTE,2025-01-15 02:21:23,"-4.039510709719593,86.50125775136036",SIM switch,False,
12649cc6-1569-4153-95f4-8fe2cd95f8cb,589.933.1229x823,baby,join,False,LTE,2025-03-02 22:59:41,"26.0489504851804,-74.0559522331812",SIM switch,True,
2b850250-2ba3-4798-8a72-bbea6bd7d762,+1-481-303-1261,four,task,True,LTE,2025-04-08 12:01:38,"-38.619731360496665,-154.5515163687657",reboot,,
2a262fdc-fd81-4625-99dd-55fe4a2bb87f,(720)253-9345x935,one,increase,False,5G,2025-02-26 08:20:03,"-19.141037073518874,122.7978005039285",reboot,True,
924f4e46-3ae4-461c-831d-f11721f51405,(969)893-1608,hair,buy,True,LTE,2025-04-14 21:43:32,"-0.059986965420876004,-28.988235244200695",reboot,,
cebc648d-eb23-48b6-83e0-76b63ed68d2c,(371)289-4588x3077,sometimes,stay,True,WiFi,2025-01-05 16:04:13,"-62.06036928362783,90.80399330631849",SIM switch,,
19f2856b-7651-4b84-882b-f19093e12216,293.809.2530x07739,decide,program,True,5G,2025-02-06 02:48:27,"45.59146692977444,-144.99002515361803",reboot,False,
2fab5d08-eda1-4273-a6d5-29649f339374,4187866644,whether,site,False,5G,2025-02-21 07:53:07,"-16.018376894025494,39.680511583527334",SIM switch,True,
5a96de05-ac21-4611-a9ba-0fd7f18e1c68,226-609-9420x4731,no,up,True,WiFi,2025-03-01 21:45:27,"-40.445131663025755,60.49673635735414",reboot,False,
1c6b2ddb-570f-4124-b8e2-562eff27faf9,(744)719-2080x8227,five,right,False,LTE,2025-04-19 21:46:07,"-2.233818709013562,-93.9313674943034",SIM switch,,
e1ca0679-8855-4693-a4cc-bed601fd9721,(491)526-0131x2330,statement,after,False,LTE,2025-01-20 23:23:38,"-10.266341696877134,-23.917586662542902",SIM switch,False,
273f6457-c42c-471f-bd66-77739444d9b1,001-967-579-2886x254,brother,analysis,True,WiFi,2025-03-30 01:38:59,"65.33567242576422,-68.59015711397159",SIM switch,,
8121f5ff-8853-496f-8554-663de88dd2dc,(472)352-1319x5339,change,blue,True,WiFi,2025-02-07 01:05:08,"-47.135897695845394,101.55489819851448",reboot,True,
b3be85e1-099a-4618-af95-4b170c3ea784,976-732-6344,reflect,wonder,False,5G,2025-04-17 09:24:44,"-3.6332743433894024,52.86739686016864",SIM switch,True,
83a114bd-4302-4d02-86c2-b001a5c8a047,001-808-477-0247,nice,with,False,LTE,2025-03-07 01:11:58,"0.9866529920616216,-24.259538856947785",reboot,False,
4a2e37fc-907e-4d6e-9df2-be363ac595df,516-521-4912,family,enjoy,False,WiFi,2025-04-26 06:39:12,"-17.853666109517818,-10.169958635578354",reboot,False,
5008b2bf-4d3d-4d66-93d3-a9afcbc34273,(483)628-0164x0319,three,activity,True,WiFi,2025-04-15 19:13:25,"-44.38974218295563,33.299226891578996",reboot,False,
fb9ab19c-2c44-4fbb-a600-394c18596386,792.730.5044x3771,black,end,True,WiFi,2025-03-02 03:43:58,"-33.37978104142964,112.20888219026926",SIM switch,,
eeae6ac9-7d16-4cc5-8986-a1c34b93677b,001-305-545-9261x5568,point,cover,False,WiFi,2025-01-21 21:18:51,"-54.28515154724739,87.9561337198549",reboot,False,
91aa49cf-1f0a-454d-ba52-041b10bf0a58,+1-775-263-1761x861,participant,establish,False,LTE,2025-02-12 08:24:46,"74.9184335274474,-133.46711646270094",SIM switch,False,
2315cc61-1c4d-4b90-88fc-86b1e6c3c3f3,+1-626-326-0865x900,no,stop,False,LTE,2025-02-26 06:13:07,"5.76579401032987,-134.03531546124245",SIM switch,False,
0c449d78-178f-4264-9bf4-0811c4b0f1fc,904-787-9387,my,performance,True,LTE,2025-03-27 20:51:00,"-61.32167747107249,157.18135405675054",SIM switch,,
886ef374-fd1b-47ef-89c8-744b823a09a7,4896288220,campaign,positive,True,LTE,2025-01-08 23:28:29,"-42.893204895246996,-133.63616663826016",SIM switch,False,
9170c0e4-5d2e-48fc-88ec-2c8689e09144,+1-889-229-8844x81599,occur,subject,False,LTE,2025-04-05 11:29:06,"-50.44010246082815,-0.3114681196732647",reboot,False,
fd85a12b-abd0-4bf2-b580-2c013edf9e3d,001-699-726-4965x48566,them,toward,True,WiFi,2025-02-06 00:36:53,"26.0228441713775,90.02852339583637",SIM switch,False,
d3b584c0-329b-47a3-ae69-cc4d8e2dccc3,306.363.7738x0041,especially,want,False,5G,2025-04-26 15:21:38,"-35.01124044456918,173.93643856416855",reboot,False,
9029021f-3fe4-486a-b037-87c732bcee2e,+1-900-271-3149,off,goal,False,5G,2025-02-05 18:30:17,"9.771471271403186,-7.925500547797441",reboot,True,
dc36e9cb-ace2-4437-988d-5a5b2ad19acb,830-234-4934x65617,something,book,True,5G,2025-02-15 11:45:31,"65.29925197009689,147.87457390561963",SIM switch,True,
e8030d39-41e9-4df1-b180-f1331c2a8b86,001-587-876-1920x528,case,size,True,5G,2025-01-18 12:40:03,"-53.165196480732135,-177.1673981024997",reboot,True,
da700c8a-9836-470f-b269-e5d2a5af42a0,563-787-9648,race,affect,False,WiFi,2025-01-20 15:42:56,"75.5150098034627,25.390906958458913",SIM switch,True,
1db54716-5b77-4b62-8d7a-30594af6c682,325.358.9251x602,two,particular,True,WiFi,2025-03-13 00:07:51,"-35.58430815980618,61.01188870005049",SIM switch,False,
f937231d-0d28-4de6-9c3c-6f0077aefeb0,8006055978,popular,order,True,WiFi,2025-02-01 13:54:44,"9.538304830455317,45.30219363944258",SIM switch,,
96660643-f686-47cc-bec9-f60272b1a304,001-862-509-1661x2022,draw,choice,False,LTE,2025-02-28 04:31:10,"44.49455954059755,-96.54136026966698",reboot,True,
1a43b029-eb3d-4f50-9f9b-75b5253d3e8d,419.369.9664x15374,offer,scene,True,WiFi,2025-03-06 19:56:16,"-34.946004173331445,-107.42706522228826",SIM switch,True,
c8196498-18d0-425e-b818-5734cacc59a4,791.545.2381,study,election,True,LTE,2025-02-23 01:16:57,"-13.347029213629128,-161.78372324290018",SIM switch,,
7e56c92e-1455-4cf4-ad26-c8be905fdb74,001-682-235-5695x051,office,maybe,True,LTE,2025-02-13 19:23:57,"-16.46329699916099,10.235571430338751",SIM switch,True,
a7030eab-6add-4f52-b306-7323721df0c1,691-453-2866x848,spend,yeah,False,5G,2025-01-17 12:41:25,"-54.58886358942192,69.48761412475886",reboot,False,
af36da78-06e3-4871-8b01-48cf03fe31c9,(433)498-3242x43008,day,hot,True,LTE,2025-03-31 01:36:18,"57.3292217638236,-107.06334699944006",reboot,,
faabaae6-3124-4908-a711-05584c7ee9ec,636.609.6593,this,situation,True,LTE,2025-03-19 21:39:54,"32.88919875937461,-126.14534879156506",SIM switch,,
cd38ba3d-0a0b-435b-9a16-9b2a184c68c9,001-337-895-1665,cell,hospital,False,WiFi,2025-04-05 15:24:11,"-11.013776038952159,87.09646897210246",reboot,True,
f9337fb4-775c-4942-8ea9-282519bad865,605.849.2560x61540,who,yeah,False,LTE,2025-04-25 18:17:31,"73.81934584886417,163.2159580108583",reboot,True,
34cd5b36-3624-4969-be6a-ad8996664ff3,7692163468,painting,real,True,WiFi,2025-01-21 12:31:02,"-19.3958668969276,-20.8434912888425",SIM switch,True,
7437683a-1ee3-4afe-9434-7409e9f2154d,202.533.2342,land,develop,False,5G,2025-01-20 19:59:55,"-30.28491832130701,-102.94118817093891",SIM switch,True,
8e69afc9-503e-4e7f-a6bd-472810074ab3,001-314-836-8054x17577,a,concern,True,LTE,2025-03-09 05:57:02,"6.42252069031899,102.900154276732",SIM switch,False,
a2f1ee71-022c-4e77-b154-f3eea05a0563,228-621-8349,support,argue,True,5G,2025-03-19 04:04:00,"21.545549952301457,112.73993472132076",SIM switch,False,
c2097c99-0450-4b84-94bb-3b0e437a0ca3,526-631-3095x1329,very,young,True,WiFi,2025-03-22 15:24:03,"-54.49110330707698,61.21705587748673",SIM switch,True,
f0a1fb4e-1945-44c8-b2f3-70b2ddfd101a,(224)526-4435,issue,charge,False,5G,2025-01-04 14:52:41,"-68.6746663977019,-133.654261755392",reboot,True,
7d2ede8c-6f48-4907-8ae2-bca97120c55e,001-546-972-5775x57126,message,receive,True,5G,2025-01-20 11:51:54,"-53.89046121983014,-114.52296934386999",reboot,False,
7ca9475b-6bef-429f-b64c-602010397d3b,850.880.8833x92851,meeting,decide,False,5G,2025-03-04 23:03:03,"-27.68589059190188,-82.21413022638367",SIM switch,True,
e25f51b7-4e4d-4382-ab19-855975b5a7af,(604)892-4948x27741,resource,piece,True,WiFi,2025-03-30 07:10:00,"-79.55630774213941,60.12522453102659",reboot,,
2d9b6a97-7b24-4b9b-932a-96a5f9f7d7be,(374)928-9442x1508,feeling,minute,False,5G,2025-02-01 13:18:43,"84.61339252278498,-111.59805578626181",reboot,False,
d7ab5aab-5020-4327-8aef-4feb53e1931a,001-408-390-8982x3796,film,care,True,WiFi,2025-02-21 05:25:02,"15.326168039621507,-128.79218588148132",reboot,True,
f83723c6-aae7-4d51-bb73-bd3b3bf24002,347-539-3295x2278,art,soon,True,WiFi,2025-03-13 15:07:38,"-7.794333341018188,-100.294548399326",SIM switch,,
69f77279-2bc9-43d1-8f53-b2baf89466e0,881.484.4517,a,family,False,WiFi,2025-03-17 16:52:44,"-14.590374239841296,66.99364064619593",reboot,True,
95eb6e98-f1d4-4145-b2a0-9098af4e1fd7,001-692-515-7484x03871,even,western,False,WiFi,2025-04-16 05:21:11,"2.924211399097402,64.11314966636155",reboot,,
f3eb35a9-4962-49ab-a009-54327c5b0262,001-917-936-7659x79510,scene,along,False,LTE,2025-03-16 04:31:50,"12.437249700723584,60.01207822062037",SIM switch,,
07de5ac7-342c-4961-aecf-46f348082bfc,001-210-569-6064x87957,various,simple,False,LTE,2025-01-18 07:46:49,"10.118958967831759,31.55169117188123",SIM switch,,
5396e585-3fba-4019-a2c4-b289003a39be,7422302021,follow,catch,True,LTE,2025-03-06 17:59:26,"36.0440287674097,-16.474337560993263",reboot,True,
eac26806-c848-4bbc-9843-bb0b7d03115c,830-555-9718x4575,method,idea,False,WiFi,2025-01-05 23:05:05,"64.99128472545092,25.032000760107792",reboot,True,
a64668fe-cacb-4cc5-b817-5ca27a26daa2,985-258-0547x8669,system,institution,False,WiFi,2025-01-06 13:27:51,"75.48440412122898,107.1789126889405",SIM switch,,
bc31434d-faa0-4ec7-9236-be65d6a44369,001-367-998-3299x9989,lawyer,show,False,5G,2025-03-30 12:22:37,"79.63548575613109,-7.350515202990579",reboot,,
63c2b13f-0b1f-4ba6-ac74-a92c26008b2e,898-409-9793,my,process,True,WiFi,2025-01-26 22:41:44,"-2.808447334398437,-26.660248009757453",SIM switch,True,
cd8432fd-5bcb-445f-af11-f3c321d3b867,(713)455-1920,election,want,False,5G,2025-04-19 01:31:38,"-55.248732416489744,-24.58641448623254",reboot,True,
d3d62019-4496-457b-9099-5580aac7f3a8,547-650-5990,common,early,False,WiFi,2025-04-25 12:46:52,"52.4656628138583,147.73392753885952",SIM switch,True,
23fd183e-4274-4973-a5f9-f0a85d80ac06,+1-246-468-1094x182,argue,wall,False,5G,2025-02-21 10:29:34,"58.91752957070463,-88.28640695868071",SIM switch,True,
dba0c91a-3991-47cd-b009-b6819d662f22,001-616-312-4348x473,method,mouth,True,WiFi,2025-04-14 23:32:10,"-27.319763733853733,-84.12640085701695",SIM switch,,
769456f2-6fcd-4be4-801f-07c9fd14be8b,983-847-5755x526,space,civil,False,LTE,2025-02-28 11:53:21,"-8.231689631535929,-7.158225300747176",SIM switch,False,
68f30caa-77a4-4a7f-a658-49abd7d95e4e,677.304.0243x46092,on,most,False,5G,2025-03-01 08:46:21,"33.46699566035453,-175.3809069216476",SIM switch,,
70210629-b688-47b2-bd71-d7511e611d70,607-991-3424x014,base,no,True,WiFi,2025-03-26 16:53:20,"39.278196568540494,-175.75800679200486",reboot,False,
136b55db-7760-4cfe-8fca-6d5c3eb3b949,+1-568-900-9533,street,important,False,WiFi,2025-03-20 21:19:02,"-18.27088479732653,142.87823018575756",reboot,,
bb5fdb1a-3363-438e-a800-1bc1913aba32,+1-788-811-3279x9926,manage,wind,False,5G,2025-03-14 13:11:44,"36.41157887444153,55.34790846611193",SIM switch,True,
da39de27-d585-420e-b979-65da28a37133,001-399-851-7789x289,lot,college,True,WiFi,2025-01-16 09:06:01,"44.63671185119276,136.89739399158623",SIM switch,,
940a8b1a-b5fe-4fcf-bd7a-597d638d9c95,686.779.0130x809,property,recognize,True,LTE,2025-03-17 21:29:46,"51.9563735489333,-8.292680501150187",SIM switch,False,
fe363a3e-bb23-4d2c-896c-18335b9c82b8,595-585-7249,point,ground,False,LTE,2025-01-23 09:59:25,"-13.878911897662874,-123.54276638699926",SIM switch,False,
72cbd23c-725f-4a63-bccb-aa0f02adf24c,646-330-0444x7069,couple,energy,True,LTE,2025-02-12 16:03:45,"68.26923975988908,-149.50691331003645",SIM switch,,
bf2bfb95-c776-454b-87b2-e68bf12ce66a,(306)977-1279,attention,yourself,False,LTE,2025-02-21 03:45:39,"0.9794065749703549,-65.05060064052805",SIM switch,,
d4ee518e-5a8d-4794-9fde-b1874d12789f,3213381219,charge,market,False,WiFi,2025-01-30 03:29:50,"-0.8618933499564605,-4.834277268010339",SIM switch,True,
a018e1f4-b0a3-44d6-84a8-df60d24910cc,707.239.3637x39145,movie,so,False,WiFi,2025-01-12 13:06:07,"-3.3593767723766064,134.055958906618",SIM switch,False,
4fc97e38-1972-4810-8a03-42fe18cc28e4,864-978-4588x288,place,room,True,5G,2025-04-10 18:51:48,"88.1833549796037,138.86434402108046",SIM switch,False,
21af36ac-7106-4eee-a964-1a635004a6a5,582-452-8499x63279,baby,majority,False,LTE,2025-04-10 14:15:24,"89.53760026932352,-149.58316824428476",reboot,True,
903847ed-f07a-4ada-9a55-9ae7cbfb72da,001-270-284-1825x7229,stop,realize,False,LTE,2025-04-13 16:48:41,"32.30012352510677,-14.069561212933564",SIM switch,,
17e20701-6b6f-4cda-8252-b285001a24ab,580.435.5157x3652,organization,all,True,5G,2025-01-29 02:21:18,"-79.32536352853236,-149.5029177453255",reboot,False,
e9959b30-4baf-4945-96ea-478e1ac25727,3352504742,one,bit,False,WiFi,2025-01-08 23:07:44,"49.82126349666311,132.12504041047447",reboot,False,
51554a6b-3cc7-4bcf-98cd-dce4e1d9cb1d,001-995-303-2665x5582,book,help,True,LTE,2025-01-11 16:52:29,"-81.0327350563127,51.94280252314161",SIM switch,,
d3a8ca62-e949-484d-9725-4fa0f3f07996,+1-487-443-8112x66048,call,explain,True,WiFi,2025-03-02 06:40:31,"-0.7695416450962114,-80.99984497799788",SIM switch,False,
a79b56a9-3f76-4218-9259-5438b5093c6a,+1-593-652-6250,long,sometimes,True,WiFi,2025-03-29 17:27:38,"-11.660297323103165,-55.755613766337305",reboot,,
ba603cbf-a5a0-4d02-a9de-89de419acb73,+1-285-686-1746,than,property,False,LTE,2025-01-30 23:34:11,"-13.199408993336817,-7.022759472778745",SIM switch,,
3c5683fc-b5a0-4759-a93a-eb393d8e265d,001-735-510-0278,within,spend,True,LTE,2025-03-04 06:51:49,"-47.876821417087925,-153.3904623517152",reboot,True,
76b94cf5-709e-4c58-a1a9-17ab1790ca25,8912096959,know,cell,False,WiFi,2025-04-10 14:02:18,"13.776662899978874,66.41307290967714",reboot,False,
1663079b-dee3-41f6-94cf-32d238301e60,(240)250-6344,color,hotel,False,WiFi,2025-04-26 18:18:43,"-0.7396222497763176,-35.792904742771015",SIM switch,False,
f607d7e1-4be0-44ed-ae47-f0a1a24eb457,+1-371-448-1719x05680,hotel,physical,True,LTE,2025-02-08 03:18:37,"-5.33846637516514,-58.000241462846105",SIM switch,True,
21275c03-1158-4d29-a9f6-7c98f0b90168,834-668-2558x6918,strong,down,False,WiFi,2025-01-13 18:38:39,"-19.632055083599724,32.41404419098666",reboot,False,
62b43ed0-6fab-4015-8791-e5103e5002a1,264-848-8041,accept,read,False,LTE,2025-04-05 12:31:15,"-71.90077996021361,-45.814910626097515",reboot,,
9a031b64-213d-4929-b184-0552619816bb,6674700250,pick,party,False,WiFi,2025-02-08 05:49:12,"85.8608686035825,143.55145848650733",SIM switch,True,
3ea5a8d2-7035-4914-886a-4dac116a48ea,(597)948-1364,reflect,sell,False,LTE,2025-02-15 01:14:22,"56.85240155142466,167.1594234029086",reboot,,
64fad4af-db96-48b3-b4fd-b05d909b5d10,3483352051,quickly,dinner,True,5G,2025-02-09 23:08:52,"68.86032883115016,87.76572690588137",SIM switch,,
a6904bf3-87b9-47ba-95f9-de2b64aa5c72,640-713-4127,believe,write,False,WiFi,2025-02-27 18:16:24,"-44.336751150838495,-175.41277715359814",reboot,,
