subscriber_location,call_type,called_party,connection_time,cell_identity,geo_coordinates,b_number,calling_party,caller_id,a_number,callee_id,communication_type,originating_number,terminal_id,is_fraud,call_category,bts_id,start_time,tower_location,billable_seconds,terminating_number,call_start,setup_time,call_length,equipment_id,cell_id,duration,tower_id,service_type,call_duration,location,imei,device_id
,,,,,,5596280818040,,,8572383000310,,,,,True,,,,,,,04/13/2023 09:45:21,,2813,IMEI_106781,CELL_263,,,video_in,,"-8.2934,-5.8413",,
,,,,,,,,,2262974484249,,,,IMEI_993306,True,video_in,,,,,7468454348778,2023-10-22 13:18:49,,,,,29,CELL_823,,,"10.6998,167.0070",,
,,,,CELL_507,,,,,,8304719835194,video_out,8063795732981,,False,,,,"57.1867,7.3378",,,1681718955,,,IMEI_694649,,,,,2541,,,
"-16.9851,33.2843",,8919916868263,,,,,,,6152102557988,,video_out,,,False,,,09/11/2023 18:13:18,,1576,,,,,,CELL_398,,,,,,IMEI_492905,
,,,,,,7240453909568,,,,,,7389137458837,IMEI_621806,False,,CELL_547,,,2349,,,2023-04-06T01:25:00.000Z,,,,,,voice_out,,"24.7236,147.4225",,
,,,,CELL_605,,,,,,5798883018527,video_in,4884466286750,,False,,,,,,,,2023-02-09 12:01:09,,IMEI_223464,,3093,,,,"15.1933,-88.8769",,
"89.2014,-159.5757",,,,,,,,,4099171220741,7044205051840,,,IMEI_727800,False,voice_out,,,,,,2023-05-26T06:18:00.000Z,,2750,,,,,,,,,
,voice_in,,,,,,,,,3687138107203,,4471398359063,,False,,,,"74.5919,-149.0681",,,07/06/2023 10:52:06,,1466,,CELL_881,,,,,,,IMEI_770000
"-69.4285,-162.2175",,,2023-02-16T01:40:22.000Z,,,,,7507358060445,,,conference,,IMEI_841055,False,,CELL_230,,,,9704201636258,,,103,,,,,,,,,
"86.2476,-71.7878",,,,,,,,,8788057199426,8808769665754,,,,False,,,2023-11-02 13:11:07,,,,,,,,,,CELL_767,,966,,,IMEI_867587
,video_out,,,,"17.4716,-146.2618",,,6256066775677,,3867947025646,,,,False,,,,,,,28/07/2023 17:32:47,,3442,,,,,,,,,IMEI_314425
,,,2023-06-11 17:56:08,,"28.6754,137.5833",4114665496378,,,,,video_in,9188429663898,IMEI_575979,False,,,,,,,,,,,CELL_337,,,,2632,,,
"-17.8482,48.3850",,,01/06/2023 03:51:34,,,,3616281364862,,,,,,,False,video_out,,,,1527,3803972284569,,,,,CELL_576,,,,,,,IMEI_319617
"-43.6570,-137.1678",,,2023-06-23 12:58:20,,,8093044834873,,1557233737622,,,,,,False,voice_in,,,,1663,,,,,IMEI_804233,CELL_321,,,,,,,
,,,,,,,,,5437489124965,,,,,False,,,2023-05-01T23:43:45.000Z,,,8584853004363,,,,IMEI_829008,,,CELL_566,voice_out,127,"-86.3296,-70.5222",,
,,,,,,,,,,1414441096648,,4466574566275,,False,voice_in,,,"49.8974,-169.3437",1076,,1699622911,,,,,,CELL_842,,,,IMEI_892787,
,,,10/31/2023 14:13:45,,,,1375896266194,,,7353269214218,,,IMEI_558858,False,,,,,,,,,1720,,CELL_506,,,,,"82.2819,129.7579",,
,conference,,,,,4408176146221,2433663223445,,,,,,,False,,CELL_406,,"-80.1210,-5.0090",3332,,,2023-11-29 21:48:34,,,,,,,,,,
,voice_in,5928499978163,,CELL_333,"-85.6533,119.8840",,,,,,,1371573286425,,False,,,07/07/2023 15:14:46,,2192,,,,,,,,,,,,,IMEI_309895
,,,,,,,,4813762845205,,1405993709863,video_out,,,False,,,,,,,,06/21/2023 01:07:48,1326,IMEI_189658,CELL_259,,,,,"-88.7036,173.7187",,
"-49.0641,-15.8211",conference,,,,,,,,,4109990537364,,9889331328326,,False,,CELL_376,21/03/2023 16:22:57,,,,,,,,,,,,782,,,IMEI_420716
,,,,,"-45.1793,-45.3749",,,,9689909532411,2778221576934,video_in,,,False,,,,,2720,,,07/29/2023 17:54:01,,,CELL_526,,,,,,,IMEI_354523
,conference,,2023-07-22T03:08:59.000Z,,,,,,,7904454060070,,4387136176753,,False,,,,"87.4386,-97.0351",,,,,853,,,,CELL_204,,,,IMEI_393591,
,,,,CELL_129,,8212505678621,,,9319865773570,,,,,False,video_in,,,,,,,2023-02-20 09:46:43,,IMEI_328776,,,,,2620,,,
"63.9968,-167.4508",video_out,,,CELL_809,,1776023391142,9013472838500,,,,,,,False,,,,,2502,,,02/08/2023 19:25:48,,,,,,,,,,IMEI_424594
,,9744949046593,2023-07-31 03:01:58,,"-88.2303,-52.7359",,,,4012857531857,,,,,False,voice_out,,,,,,,,,IMEI_379132,CELL_118,,,,242,,,
,,2753112877437,1674265718,,"-39.3912,127.8927",,,7279242854932,,,,,,False,voice_out,CELL_565,,,,,,,,IMEI_668376,,,,,1547,,,
,,,2023-11-16 02:19:42,,,,8354330329845,,,1111261297290,,,IMEI_900813,False,,,,,,,,,,,,,CELL_275,voice_out,330,"-87.6252,-120.5758",,
,voice_in,,,CELL_994,"30.0716,44.8179",1907112771800,7766925217573,,,,,,IMEI_490750,False,,,,,,,,2023-08-10T05:17:09.000Z,,,,,,,2670,,,
"-56.9404,-147.7369",,2411602988185,,,,,4446617499561,,,,voice_in,,,False,,,,,,,2023-10-14T04:58:03.000Z,,,,CELL_563,,,,3064,,IMEI_748101,
,,3939285939240,,CELL_117,,,7549736835906,,,,,,,False,,,,,,,02/03/2023 09:01:50,,,IMEI_518885,,,,video_in,2803,"69.0345,18.5111",,
,,,,,,,2513558231628,,,9677038169500,conference,,,False,,,,"-54.5807,20.3206",,,06/11/2023 18:33:07,,,,,2193,,,,,,IMEI_236520
,,,12/06/2023 05:23:08,CELL_694,"-25.4049,31.4960",,,2775918928333,,,,,,False,voice_in,,,,,6754341240293,,,,IMEI_541675,,,,,651,,,
,,,2023-10-24T13:00:59.000Z,,,8228166377580,6821866424966,,,,,,,False,conference,,,"55.0317,46.7858",,,,,3083,IMEI_876412,,,CELL_382,,,,,
,,,,,,3896218143357,,,,,voice_out,4796284958525,,False,,,,"21.1929,75.8877",,,29/08/2023 08:31:53,,1651,IMEI_297733,CELL_731,,,,,,,
,voice_in,,1673625682,,,,4060382346113,,,,,,,True,,,,"-72.9374,-116.1959",,2484370760268,,,2424,IMEI_891027,CELL_657,,,,,,,
,,,,,,,9881739176601,,,,voice_out,,,False,,,,,,4039659249470,1682588077,,,IMEI_564465,CELL_483,3595,,,,"-85.3119,143.7387",,
,video_out,,,CELL_344,,,,9440458641313,,1230421924867,,,,False,,,2023-11-27 06:54:28,,,,,,,IMEI_780078,,1052,,,,"-39.4558,-160.6068",,
,,,,,"-82.6956,-155.0241",,6932716545818,,,,conference,,IMEI_929539,False,,,08/31/2023 05:19:16,,25,5963092127466,,,,,CELL_395,,,,,,,
,,,,,,,,,,7728041802267,video_in,8732153111577,,False,,,,"-46.7009,42.0892",,,2023-10-30T19:09:45.000Z,,,,,,CELL_794,,1302,,,IMEI_518870
"-36.9915,71.0112",conference,,,,,,,8081779723982,,5325587514001,,,,False,,,2023-07-08T12:13:04.000Z,,,,,,,,CELL_775,,,,3022,,IMEI_989904,
"-69.3264,146.7923",,,,,,8836850339354,,2088053102986,,,,,,False,voice_in,,09/17/2023 13:42:11,,2402,,,,,,,,CELL_413,,,,,IMEI_673516
,,,,,,,,3088891776719,,4240413648838,,,,False,conference,,,,,,08/01/2023 23:26:02,,,,,1197,CELL_690,,,"24.4456,156.7928",IMEI_295451,
,,,2023-11-17T20:14:11.000Z,CELL_614,,,,9458205757127,,2628174919516,video_in,,IMEI_797955,False,,,,,,,,,,,,,,,121,"-67.4541,157.9485",,
,,,,,,,7018171327328,,,,video_out,,IMEI_815634,False,,,,,,2375601450397,04/24/2023 14:53:59,,1354,,,,CELL_829,,,"-47.7299,-97.4077",,
,,4430125450256,,,,,,,2397129871896,,voice_out,,IMEI_676528,False,,,,"77.3099,-15.3649",,,1691814224,,,,CELL_398,,,,3482,,,
,,,,,,,,,3094497783607,1373047873158,,,,False,,,,,3266,,,2023-06-11T09:21:34.000Z,,IMEI_503201,,,,voice_in,,"80.4790,30.5174",,
"28.0263,58.1634",,,,,,8990094480374,,4140895045536,,,,,,True,,CELL_791,,,,,,24/04/2023 19:18:01,,IMEI_397312,,2170,,,,,,
,,,2023-11-28T06:50:20.000Z,,"30.2078,-168.2129",,6994552525121,,,3321268674584,,,,False,video_in,CELL_627,,,,,,,,IMEI_752992,,,,,636,,,
,,,2023-08-29 22:06:58,CELL_686,,,,,5193589266829,7086788303295,,,,False,conference,,,,3123,,,,,,,,,,,"82.6961,-15.4045",IMEI_330001,
"59.5254,78.3645",video_in,,12/03/2023 13:54:02,,,1332018650100,,,,,,3770927344407,,False,,CELL_576,,,1667,,,,,,,,,,,,,IMEI_149254
,,,11/29/2023 19:41:58,,,7204561015481,,,9163807931490,,,,,False,conference,,,"-25.2617,-59.5651",538,,,,,IMEI_660786,CELL_991,,,,,,,
,video_out,,,,"6.4451,88.2117",4915525433803,4620267481555,,,,,,IMEI_644782,False,,,2023-07-08 15:07:41,,,,,,1950,,,,CELL_974,,,,,
,,4085413448577,,,,,9493742127538,,,,,,,False,voice_out,,,,,,08/17/2023 03:15:01,,,,,,CELL_220,,495,"-1.5845,130.9141",IMEI_758368,
,,,,,"79.5952,156.0681",4226956970817,4537573064056,,,,conference,,,False,,,,,,,,1682063575,2442,,,,CELL_136,,,,,IMEI_940105
"26.9173,-46.3830",,,,,,9684979746656,,4988184970114,,,voice_in,,IMEI_450692,False,,CELL_237,2023-03-28T12:11:19.000Z,,,,,,354,,,,,,,,,
,,2802085545652,,,"16.2287,74.8211",,1103552383026,,,,voice_out,,IMEI_259366,False,,CELL_889,,,2423,,2023-02-10T15:37:51.000Z,,,,,,,,,,,
"30.5302,89.9169",,2110328885333,05/05/2023 23:06:19,CELL_882,,,,,,,,9211322232570,,False,voice_in,,,,,,,,119,,,,,,,,IMEI_948673,
"-88.6834,33.5113",,,,,,9342824511283,,7914219623684,,,video_out,,,False,,,,,,,,01/08/2023 18:07:15,,IMEI_728219,CELL_848,3411,,,,,,
,,7323200422165,29/07/2023 13:55:41,CELL_549,"28.8379,-108.8280",,,,4322995513213,,,,,False,,,,,,,,,,,,,,video_in,831,,,IMEI_723242
,,,30/10/2023 22:38:33,,,1442141709494,,,4090832899399,,video_out,,,False,,,,,,,,,,,,,CELL_729,,1123,"84.8308,33.5008",IMEI_930128,
,,,2023-10-10 07:26:49,,"36.0531,46.4913",,5112780161350,,,,video_in,,IMEI_445049,False,,,,,,3866209927471,,,,,,2704,CELL_953,,,,,
,,9729283044034,,CELL_622,"37.4008,100.9392",,,,,,video_in,5431687221673,,False,,,2023-05-12 10:46:32,,,,,,1016,,,,,,,,,IMEI_957018
,,,,CELL_241,,,,,,,,4062776076476,,False,,,,"-47.8441,-179.9531",,9471605622181,,02/24/2023 07:20:09,,,,,,voice_out,1515,,,
,,,,CELL_326,,6821701135860,,8694518302040,,,,,IMEI_326009,False,,,2023-03-16 14:05:43,,,,,,,,,1243,,conference,,"-83.8237,-96.8982",,
"14.3674,75.1661",,,,,,,,,7867500582318,1092959426022,,,,False,,,,,,,08/05/2023 03:06:04,,,,,3403,CELL_820,video_in,,,IMEI_376133,
,conference,,,,,,8877459370313,,,5046734449434,,,,False,,CELL_642,,"-14.3919,92.2748",,,,2023-08-25T13:09:25.000Z,524,,,,,,,,,IMEI_342031
,,3892916526378,1703536692,,"23.1512,-155.5351",,,3313834768549,,,,,,False,video_out,,,,3485,,,,,IMEI_797518,CELL_325,,,,,,,
"37.0897,32.2158",voice_in,4785140185439,,,,,,,,,,8088387624626,,False,,CELL_183,,,,,,11/15/2023 05:22:33,,,,,,,1411,,,
,conference,,,,,2925178479217,,,,,,2882757508905,,False,,,,"-48.7551,136.3184",,,,13/09/2023 20:24:29,,IMEI_811039,CELL_833,,,,2425,,,
,,,,,"61.2943,-82.0492",2881243529362,,6744057027293,,,voice_in,,,False,,,,,,,02/13/2023 14:55:25,,3558,,,,CELL_541,,,,,
,,,,,,3042731435054,,,2413270661150,,,,,True,,,2023-04-29T07:37:57.000Z,,,,,,,IMEI_506925,,2169,CELL_723,conference,,"12.3013,-48.5118",,
,voice_out,,,,,,,,,9226622430443,,3585943372392,,False,,CELL_720,,,,,2023-04-10T16:33:54.000Z,,2772,,,,,,,,,IMEI_522697
,,,,,,,4087285054746,,,,,,,False,voice_in,,,,,5708932912518,,1694687250,,,,,,,285,"-17.9399,40.1474",,
,,,,,"37.3607,54.2119",,,2346162520299,,,,,,False,,,,,,9564918356752,1702280681,,,IMEI_479530,,2579,,,,,,
,,,,,,7885544818377,,9762141446328,,,,,,False,,,,"22.4057,-179.6926",,,,2023-09-02T23:42:28.000Z,,IMEI_487222,,3238,CELL_641,video_in,,,,
"73.4302,53.4356",,,,,,,,,3710168928974,8278882957839,video_in,,,False,,,1678527566,,,,,,1641,,CELL_807,,,,,,,IMEI_894086
,,,,CELL_202,,,,,5968915959683,7125217940556,,,,False,,,,"-29.9485,-127.2593",1941,,,01/05/2023 08:41:06,,,,,,video_out,,,IMEI_280083,
"-8.4197,170.9740",conference,,,,,,,,6009004404522,,,,IMEI_920972,False,,,,,,3129108639316,06/25/2023 02:06:03,,431,,CELL_996,,,,,,,
,video_out,,,,"-38.8541,-76.6443",,,,,,,1138879003807,,False,,CELL_786,,,,6573826170597,,08/10/2023 04:52:01,2911,IMEI_854360,,,,,,,,
,,8831125333931,2023-12-30 13:58:26,CELL_463,"68.6993,-43.6910",,,,,,voice_in,5479253996033,,False,,,,,,,,,,IMEI_879516,,,,,3258,,,
,,,2023-08-09 00:26:38,,,,,,2500841278431,7413796075956,,,,False,voice_in,CELL_401,,,533,,,,,IMEI_276830,,,,,,,,
,,,,,"13.9021,-56.2333",,,,5356993979958,,video_in,,,False,,,,,2079,1836754298994,1703004832,,,IMEI_376519,,,CELL_342,,,,,
,voice_out,,,,,,,,,,,6627193474109,,False,,,,,,2059542424652,2023-07-11 16:39:23,,71,,CELL_392,,,,,"-47.0411,-172.3922",,IMEI_800700
,,,,,"72.6769,127.8685",,7389332001237,,,,,,,False,,CELL_434,2023-08-27T23:11:23.000Z,,,1249644233462,,,2344,IMEI_304270,,,,conference,,,,
,voice_out,,,,,,,,,,,6723057263517,,False,,CELL_566,11/19/2023 14:51:56,"86.4954,170.7994",,3103645966592,,,537,,,,,,,,,IMEI_303457
,,,,,,6382549142359,,,,,,7131068232966,,False,voice_out,,2023-10-17 09:10:03,,,,,,3347,,,,,,,"-40.3358,-173.2552",IMEI_890496,
"46.8475,-130.1885",,,,,,,,,,,video_out,8824393187715,,False,,,,,2041,4861570584708,,2023-08-30T13:53:48.000Z,,IMEI_366747,,,CELL_749,,,,,
,voice_in,4120570978188,,,"-43.3801,80.3522",,2178289734443,,,,,,,False,,,2023-06-12 23:52:14,,,,,,,,,963,CELL_944,,,,IMEI_495335,
,video_out,,,,,,,,8379721676312,,,,IMEI_907355,False,,,,"-70.4532,-43.6465",,4244187862465,2023-08-03 14:03:00,,2585,,CELL_452,,,,,,,
"24.2429,109.1842",,1582237087139,1677152791,,,,,,7747457008188,,,,,False,voice_in,CELL_195,,,,,,,,,,535,,,,,,
,voice_out,,,,,,1572173087476,,,,,,IMEI_282902,False,,,,,885,4345614548589,19/03/2023 18:35:25,,,,CELL_492,,,,,"12.3770,-2.1080",,
,,,2023-02-23T03:18:19.000Z,,,,1856106496358,,,,,,,False,video_in,,,,,5213268545303,,,2918,,CELL_721,,,,,"-56.0348,122.3123",,IMEI_563175
,,,,,"37.8364,101.6943",,,,4906383537114,,video_in,,IMEI_646091,False,,CELL_720,,,,2385060253935,,2023-02-25 02:54:18,1899,,,,,,,,,
"88.2671,112.5856",video_in,,2023-05-27T18:22:51.000Z,,,,,,,8221556248194,,9299827350795,,False,,,,,1946,,,,,,CELL_917,,,,,,IMEI_639298,
,,,,,"-82.3632,-8.8569",,4404161300737,,,,,,,False,video_in,,2023-11-15 11:54:15,,2251,6967500974831,,,,,,,CELL_356,,,,IMEI_444441,
,conference,,01/12/2023 18:18:11,,,,,8023543302468,,,,,,False,,CELL_453,,,1785,7219624976265,,,,,,,,,,,IMEI_727856,
,,,,,,2608556137301,,,9429989199355,,,,IMEI_200922,False,video_out,,,,,,22/04/2023 18:33:58,,783,,CELL_787,,,,,,,
,,,,,,,,,,4173600223745,conference,6936261064350,,False,,CELL_276,,"23.1127,-134.1048",,,02/07/2023 05:15:14,,,,,,,,2557,,,IMEI_374212
"17.3287,176.6065",video_out,,,CELL_796,,,,,,1876372601244,,8154991710480,IMEI_261702,False,,,,,1436,,2023-07-14T01:13:07.000Z,,,,,,,,,,,
,,,,,"-35.1626,68.1425",,,,,,voice_in,2584895831213,,False,,,,,,9041340726748,2023-02-23T06:14:08.000Z,,,,CELL_848,,,,3442,,,IMEI_408227
,,,1687656278,,,,,5180278262180,,1347181126036,video_in,,,False,,,,,,,,,,IMEI_282751,CELL_423,,,,1733,"-84.6124,-136.4792",,
"22.6038,-162.3042",,4206591776774,,CELL_388,,,,6163329145011,,,,,,False,video_out,,,,,,2023-12-09 13:44:16,,702,,,,,,,,IMEI_152375,
,video_in,,,,"-83.0969,-42.9591",,,,7884081976879,3092025593168,,,,True,,CELL_322,,,,,,02/19/2023 18:54:09,,IMEI_391941,,,,,3360,,,
,,2589215076327,,,"-88.8958,139.7833",,,,,,video_out,7149297181582,,False,,CELL_517,,,,,,2023-10-15T22:53:50.000Z,,,,3512,,,,,IMEI_655645,
,,,,CELL_495,"39.8055,13.1271",2366551710219,,,2128043324060,,,,,False,,,,,2547,,,2023-08-23 13:06:12,,,,,,,,,,IMEI_185306
,voice_out,,,,"11.4758,150.3878",,,,3768991785402,5530687491672,,,,True,,CELL_734,,,,,,1677807347,,,,,,,723,,IMEI_573088,
,,,,,,8723422425824,,,5678498173119,,video_out,,IMEI_118677,False,,,,,,,1693046074,,1849,,CELL_212,,,,,"87.2007,57.0097",,
,,,,,,3221950265868,9847387829727,,,,,,,False,,CELL_597,,"-68.4622,94.3280",3168,,,2023-10-14T08:18:42.000Z,,,,,,voice_out,,,IMEI_390034,
,,,,,,7180226347756,9524554357497,,,,video_in,,,False,,CELL_612,,"34.7744,-114.8352",,,,09/21/2023 17:38:33,,,,,,,2881,,,IMEI_148302
,,,,,,,,,,,,5339543918867,,False,voice_out,,2023-12-15T21:38:16.000Z,,2056,1345093059001,,,,,,,CELL_854,,,"-43.2703,-126.2087",,
,,,,,"-23.4876,140.0768",8615506262326,,1086765004516,,,conference,,,False,,,14/07/2023 12:01:14,,146,,,,,IMEI_361198,,,,,,,,
,,4519634001001,,,,,6216233475393,,,,,,,False,video_in,,15/05/2023 13:24:20,"27.8190,52.9183",,,,,3583,,CELL_134,,,,,,,IMEI_536598
"57.4143,-88.8298",,2298451735364,,,,,,8730119479601,,,voice_in,,,False,,CELL_138,,,,,,2023-11-14 14:15:53,,IMEI_674724,,,,,1158,,,
,,,,,,7509744416538,5461767694970,,,,video_in,,,False,,CELL_841,03/07/2023 08:30:37,,,,,,,,,3103,,,,,IMEI_306933,
,,,,,"-80.6818,-112.7660",9123414500322,,,,,,7629644856755,,False,,,20/10/2023 03:48:32,,,,,,2796,IMEI_914576,CELL_843,,,conference,,,,
,,,,,,,,2808674135400,,5246832988249,,,IMEI_900663,False,video_out,,,,312,,2023-03-31T20:22:43.000Z,,,,,,CELL_849,,,"70.2750,72.3606",,
"83.7794,-174.6619",,,,,,,,,,1851924560455,video_in,3083210257859,IMEI_841521,False,,CELL_782,,,,,02/13/2023 19:26:25,,,,,,,,1561,,,
"-6.7525,-163.1932",,,,,,3521038395146,,,5547335460367,,,,,False,conference,,,,,,,11/07/2023 01:45:02,,,,,CELL_152,,3001,,IMEI_508154,
"67.6318,-157.7058",,5540646725635,,CELL_694,,,,1181411071667,,,,,IMEI_239389,False,voice_in,,,,3517,,24/05/2023 12:11:30,,,,,,,,,,,
,,,,,,,1548408825839,,,,,,,False,voice_out,,,"-77.5143,5.5809",,3220164167202,,1689379765,1682,,CELL_706,,,,,,,IMEI_801685
,,3024098116438,,,"-52.6931,-10.3394",,,,6901009381781,,,,,False,video_in,,,,,,,1700193096,,,,,CELL_151,,1876,,IMEI_732641,
,video_out,6385170849557,,,,,,5904219745751,,,,,,False,,,,,,,,2023-11-28 13:06:45,,IMEI_945470,,,CELL_299,,488,"-65.7785,-135.5815",,
,,,,CELL_356,"38.9956,-171.7627",,,,9010048679387,3438382758393,,,,False,,,,,,,23/07/2023 06:58:48,,2126,,,,,video_in,,,IMEI_176046,
,video_out,,1675675999,CELL_176,,5375426832837,,8939938947643,,,,,,False,,,,"30.9607,66.3351",,,,,2933,,,,,,,,,IMEI_887458
,,,,,"70.7035,104.9450",,,6901148601811,,,,,,False,video_out,,,,,3877364298891,03/25/2023 10:01:28,,1580,,CELL_739,,,,,,,IMEI_449252
,,,,,,,8058920958868,,,8470437210736,video_out,,,False,,,,,,,,2023-01-17T19:20:48.000Z,,IMEI_854977,CELL_800,1778,,,,"-38.6712,136.9063",,
"-27.7652,-8.3214",voice_out,,,,,6292511404789,,,,,,4647539190962,,False,,,,,,,,09/04/2023 03:51:22,849,IMEI_581159,,,CELL_257,,,,,
,,,,CELL_409,"-28.5591,57.8798",5173543026830,,,,,,3683752958638,,False,,,,,,,,2023-06-05 00:47:43,,IMEI_905885,,,,voice_out,201,,,
,,,12/05/2023 02:07:42,,,3869012635946,8587934900274,,,,voice_out,,IMEI_349791,False,,,,,394,,,,,,,,CELL_977,,,,,
,voice_out,,,,"-51.1793,-142.7202",,,,4521370919828,9583188677053,,,,True,,,2023-06-08T05:46:09.000Z,,,,,,,IMEI_617749,,1677,CELL_577,,,,,
,voice_in,,2023-05-16T17:35:39.000Z,,"-36.5953,-178.8841",8694243459249,,,,,,8922063567083,,False,,,,,,,,,,,CELL_506,,,,2913,,,IMEI_630727
,,,2023-09-16 08:18:43,,"-34.1408,139.5066",,,,5505751266751,4125394907481,conference,,,False,,,,,,,,,2689,IMEI_165915,CELL_103,,,,,,,
,,,,,,,,3339639221181,,,,,,False,voice_out,,,,3159,8839131022231,,2023-07-06 21:37:52,,,,,CELL_461,,,"-70.2610,24.3092",,IMEI_371366
,conference,,,CELL_451,"-86.9769,-84.8238",2507389149512,,4986235978158,,,,,,False,,,,,,,,2023-05-08T07:13:25.000Z,,,,1397,,,,,IMEI_677432,
,,1324010222263,04/29/2023 09:32:44,,,,,,,,,4627041128844,,False,,,,,,,,,,IMEI_120647,CELL_510,,,video_out,1207,,,
"-89.7331,-127.6038",voice_out,,,,,5746224007150,,,2260802949664,,,,IMEI_932967,False,,CELL_730,,,,,1673160017,,3520,,,,,,,,,
,video_in,4746787993506,,,"0.5798,-36.4530",,,,,,,8739580655594,,False,,,,,,,,2023-06-28 12:30:48,2830,IMEI_935232,,,CELL_792,,,,,
,,,,CELL_504,"52.3216,-173.8948",,7048919540203,,,6863388921218,video_in,,,False,,,,,,,06/05/2023 07:08:06,,,,,530,,,,,,
,,3364212257027,,,"-88.7296,-133.5055",,,,,,,2689624940091,IMEI_136136,False,voice_in,,12/21/2023 21:44:30,,,,,,,,,1383,CELL_122,,,,,
,,,04/15/2023 10:27:35,CELL_802,"21.3357,-19.0912",,,6723899951307,,,,,,False,video_in,,,,,3359585281780,,,,IMEI_676849,,3061,,,,,,
,,,,,"24.3611,-98.6360",,,,,,,3744894006565,,False,conference,CELL_680,29/09/2023 09:46:55,,,1294810057108,,,,IMEI_214164,,1893,,,,,,
,,,29/09/2023 00:02:20,CELL_803,,4271027722440,,,,,voice_in,6215542838699,,False,,,,"72.6051,154.8613",,,,,,,,,,,1824,,,IMEI_752966
"-72.4563,101.3330",voice_in,,,,,,,,4809095956597,,,,,False,,,2023-03-08 22:37:38,,,6274642251534,,,2625,IMEI_339067,CELL_143,,,,,,,
,voice_in,,,,,2222666596681,7132675001230,,,,,,,True,,CELL_998,,,,,03/11/2023 07:01:40,,928,,,,,,,"74.9513,14.6617",IMEI_765016,
,,,1675582520,,,,,,7448562385964,,,,,True,,,,"30.5377,-138.4309",,3214409935286,,,,,,,CELL_523,,1270,,IMEI_257319,
,,,2023-03-07T16:43:21.000Z,,,9234482904826,,8339735714781,,,,,,False,video_in,CELL_248,,,,,,,,IMEI_909854,,,,,1237,"-1.0183,90.8303",,
"23.0915,-100.7120",,,,,,1836398582272,7366169477806,,,,,,,False,,,11/12/2023 12:59:14,,2417,,,,,,,,,voice_out,,,,
,,,,,,2019568154695,,,5240849591441,,,,IMEI_531404,False,video_out,,,,,,,2023-09-15 04:38:02,,,CELL_263,186,,,,"18.3998,46.1099",,
,,,,,,,8840912947868,,,,,,,False,conference,,,"-59.0723,121.2027",,3872822151406,,22/03/2023 08:03:50,3214,,CELL_328,,,,,,IMEI_627271,
,conference,2667099375665,,,,,8415490245912,,,,,,,False,,CELL_711,1676158023,"-82.9933,-175.2634",3271,,,,,,,,,,,,IMEI_525665,
"-7.7961,-15.7203",,,1682808179,,,2292125056161,1147658872429,,,,conference,,,False,,CELL_285,,,,,,,1781,,,,,,,,,
,,,,,,,7469651097198,,,6437156282467,,,,False,video_in,,1683880504,,,,,,,IMEI_401032,,2406,CELL_427,,,"-51.8590,19.8328",,
,,,2023-08-17T04:47:37.000Z,CELL_357,,,,,8916509630113,,,,,False,,,,"58.9098,-19.3470",,5796751912366,,,,IMEI_869109,,346,,voice_out,,,,
,,1131404144539,2023-01-25 04:37:36,,,,,2371825239285,,,,,,False,,CELL_840,,"-37.1533,105.9394",2610,,,,,,,,,video_in,,,IMEI_537766,
,,,,,"17.1214,13.2904",,,5100002949099,,2855812191077,,,,False,video_in,,,,,,1697656694,,,IMEI_262282,,,CELL_830,,2255,,,
,,,18/11/2023 05:35:54,CELL_998,"58.7150,-141.9565",,,,,,,2287011864114,,False,video_in,,,,3579,3657453115533,,,,,,,,,,,,IMEI_127807
"49.4328,142.4429",,5438196500775,,,,,2886243879551,,,,,,,False,conference,,,,,,,12/08/2023 13:20:29,2035,,,,CELL_266,,,,,IMEI_140540
,,,,,,,,6937418899043,,3879862220786,,,,False,,CELL_696,1699503189,"-10.4165,-50.6654",,,,,,,,,,video_out,918,,IMEI_669570,
,,,1694094298,,,2863478507909,6561198736821,,,,,,IMEI_287098,False,,,,,,,,,,,CELL_177,,,voice_in,909,"-87.0313,176.5455",,
"38.7285,41.6619",conference,,,,,,7489840643387,,,7112492307470,,,,False,,,2023-03-13T20:07:49.000Z,,2346,,,,,,,,CELL_631,,,,IMEI_601974,
,video_out,,,,"65.2712,94.0246",,9842995502635,,,2764354786093,,,,False,,,,,,,2023-12-10T09:28:32.000Z,,,,CELL_174,,,,240,,,IMEI_927572
,,7973946707452,,,,,,,,,,9132140651110,,False,,CELL_386,,"75.5246,-158.8722",2463,,,13/09/2023 08:29:07,,IMEI_933513,,,,voice_in,,,,
"25.7779,-49.4550",,,,CELL_138,,4797829653007,,,3661829940766,,,,IMEI_222506,False,voice_in,,,,,,,22/01/2023 15:45:21,,,,,,,1034,,,
,,,,CELL_436,,2059908541828,,7904752159080,,,,,,False,voice_out,,,,3128,,,1675827282,,,,,,,,"-61.1618,46.2999",,IMEI_235141
"23.0317,115.9620",voice_in,,,,,8718343412744,,7875864117026,,,,,,False,,,2023-05-04 01:21:35,,2291,,,,,,CELL_172,,,,,,IMEI_771491,
"-51.6381,72.6024",video_in,,,,,,,,8697580062387,,,,,False,,,,,,1343935294214,14/01/2023 05:29:09,,1103,,CELL_303,,,,,,,IMEI_521567
,,,,,,,3019874625511,,,6805332600740,,,IMEI_623415,False,,CELL_422,2023-10-26T06:56:18.000Z,,,,,,30,,,,,voice_in,,"-47.0891,93.1355",,
