network_type,device_os,platform,bearer_type,geo_coordinates,is_roaming,phone_number,device_type,user_id,msisdn,event_time,action,os_type,os_version,cell_location,transaction_id,event_name,is_fraud,event_type,event_id,terminal_model,tracking_id,home_network,session_id,service_action,connection_type,timestamp,position,access_technology,subscriber_id,roaming_active,device_model,handset,roaming_status,location,log_time,recorded_at
,,iOS 15,,,,,,,,,power_on,,,,,,False,,95d41b01-f428-41c2-8639-79a3d8e8cb55,,,,,,WiFi,1677752577,"-59.9489,-13.7284",,8203853619065,,,iPhone 14,False,,,
,,,5G,,,1543120501661,Realme GT,,,,,,iOS 16,,851716cd-0dfe-4226-ba5f-30d169e3d413,location_change,False,,,,,,,,,,,,,,,,False,"-62.9920,35.4925",2023-12-06T17:54:17.000Z,
,,,,"70.6277,-44.6094",,,,,,,,,iOS 15,,,,False,location_change,,,,,839fe920-19d1-4cd2-989b-4a827d88b52b,,2G,,,,2154316930521,,OnePlus 10,,False,,,2023-07-02 19:02:54
,iOS 16,,,,,,,2213907811268,,,,,,"15.6178,33.2117",,,False,,dd73c632-c263-4619-8720-8e8f2096797d,,,,,,4G,,,,,,,iPhone 14,False,,2023-01-27T06:04:55.000Z,
,,Android 11,,,,,,,,,,,,,2c3a64a5-97ea-42d1-b6ba-de932b9789f8,,False,location_change,,,,,,,2G,2023-07-09 20:02:38,,,2662175961948,,iPhone 14,,False,"-60.7831,-87.9083",,
5G,,,,,,8976071464983,,,,,app_launch,Android 11,,,,,True,,,,,,6ea56800-ace3-473c-a0e9-ab110d1373b2,,,,,,,False,Pixel 6,,,"59.1746,136.1539",,2023-01-12 19:58:54
,,,,,True,,,6125231768832,,,,Android 11,,"-41.2834,-41.0562",,,False,SIM switch,,,,,7dbb4472-80ea-4088-b063-29eb50005fb8,,,,,WiFi,,,,Oppo F21,,,,01/05/2023 13:42:02
,iOS 15,,3G,"-83.1167,-21.4272",,,,,,,,,,,,,False,,8f3fbd87-48f3-4fcd-9de3-1103d8499fc7,,,,,location_change,,08/31/2023 04:48:50,,,1122126164182,,Realme GT,,False,,,
,,,,"-20.5744,104.2464",,5194047616040,iPhone 14,,,,,,,,,location_change,False,,,,ececa0a9-3a39-4c80-bf88-5f5c793f8607,,,,,2023-03-10T04:18:17.000Z,,WiFi,,True,,,,,,
,Android 12,,,"-63.2232,154.9131",,1822982168239,OnePlus 10,,,,,,,,3c938593-a1dc-4840-b600-cf1466cc780f,,False,,,,,True,,location_change,5G,2023-08-04 18:40:00,,,,,,,,,,
,Android 13,,,"-26.3666,172.2820",,,Vivo V25,1947806310910,,,,,,,,,False,,,,,True,76d41bb7-c6fb-4ea2-bd19-ba811e1a561b,,,2023-05-06T07:40:03.000Z,,5G,,,,,,,,
,,,,,,,,3193018975080,,,,,iOS 16,,,,False,,452e6506-856c-4875-92ad-ecff9fa45450,,,False,,SIM switch,,,"-62.4186,-130.8663",WiFi,,,,OnePlus 10,,,01/27/2023 01:01:26,
,,,,,True,3377718303285,,,,,,iOS 15,,,,,False,location_change,,Realme GT,,,57fb37e3-8f05-40f9-9dd5-aef69e8fbe65,,2G,,,,,,,,,"84.7201,27.1392",,22/08/2023 11:36:24
,,,WiFi,,,,Samsung Galaxy S22,,4375905461111,2023-07-03T16:06:01.000Z,,Android 13,,"8.9519,121.8069",ae751e09-1d6b-43b1-a55b-115f7471754c,SIM switch,False,,,,,False,,,,,,,,,,,,,,
4G,,,,"68.1409,167.2881",,5615822880100,OnePlus 10,,,,,Android 12,,,fc921658-9ca6-448f-8dec-1f808857f3b6,,False,app_launch,,,,,,,,,,,,True,,,,,21/10/2023 04:09:42,
,,Android 12,WiFi,,,1220994816099,Oppo F21,,,,,,,,,location_change,False,,,,,,c7d4f4a7-33f8-43b2-b343-ed8716fffc76,,,,"0.9758,-98.7458",,,True,,,,,2023-09-13 18:56:01,
,,,4G,"-56.2788,70.6952",,9556443600200,,,,,power_on,,iOS 16,,,,False,,,,,,f0758389-b081-464e-892c-2ea6fb6fe198,,,,,,,,,Realme GT,False,,19/01/2023 01:41:53,
,,,,,,6139437490833,,,,,location_change,,Android 12,,e9b2f718-8933-4742-8b18-a3ad4d00f43b,,False,,,,,,,,2G,2023-07-18 08:08:30,,,,True,,Realme GT,,"-39.7699,-142.0324",,
2G,Android 12,,,"-19.0672,91.0471",,7481288178945,Samsung Galaxy S22,,,,,,,,,location_change,False,,95f3dfaa-e687-49c2-8c57-8b570d2e6b41,,,,,,,09/14/2023 08:38:44,,,,True,,,,,,
,,Android 13,,,,,,7698309875767,,,,,,"-15.5542,81.8782",,power_on,False,,,,dc43826a-2c66-4140-ba97-c17b8f71c4ef,,,,,,,2G,,True,OnePlus 10,,,,06/19/2023 13:42:53,
,,iOS 16,WiFi,,,2540640412900,Realme GT,,,,,,,,e36a69f7-d261-4ea4-ad6f-2e7a929d586c,,False,,,,,,,SIM switch,,,"-83.7274,-175.1951",,,,,,False,,21/12/2023 22:33:41,
,,Android 12,,"-0.7821,-102.3335",,5570505307153,,,,,app_launch,,,,,,False,,,,,,,,,,,5G,,True,Pixel 6,,,,11/27/2023 20:45:50,
,,,,,,,iPhone 13,,7874577541308,,,,Android 13,,,,False,location_change,,,401fe199-1c7d-448a-9d45-1242f1c88a5e,,,,3G,2023-07-18T02:03:52.000Z,,,,True,,,,"24.6350,97.1943",,
,iOS 16,,,,,,,,8575972720522,2023-04-17 10:23:24,app_launch,,,,fb0d726a-0f5a-4bf5-be1c-ed9c5578117d,,False,,,,,True,,,WiFi,,,,,,,,,"-11.3335,66.9660",,
,,,,,True,,iPhone 14,9288615174881,,,power_on,,Android 12,"-65.4039,-165.2410",,,False,,,,594446a7-a194-4f4d-9cd7-ebd431c468d4,,,,WiFi,,,,,,,,,,2023-06-05T04:09:12.000Z,
,,,,,,,,,6937744407286,2023-08-09T11:09:06.000Z,location_change,Android 13,,"31.7025,-60.4711",,,False,,,,,,,,2G,,,,,,OnePlus 10,,False,,,
,,iOS 15,3G,,,2367681754792,,,,,,,,,,,False,power_on,7739f8ee-c416-43d2-bd9f-7bf23c02a53e,OnePlus 10,,,,,,,"-41.8175,-89.3764",,,,,,True,,,19/01/2023 19:22:01
,,Android 13,,"-38.8458,18.2882",,,,,,2023-03-17 22:19:19,,,,,96aaf3ca-1ab1-4942-ad8e-0a5cceef7b0f,app_launch,False,,,,,False,,,,,,WiFi,8041228390843,,,Pixel 6,,,,
,,,4G,,,,iPhone 14,,,2023-04-13T22:54:24.000Z,,,iOS 16,,,app_launch,False,,,,f7876aa1-d42a-4dba-99b4-b02c2bf45bbe,,,,,,,,5672699790288,,,,True,"26.4214,-2.6687",,
,,,,,,,,,2775829889938,,location_change,iOS 16,,"4.7763,-57.8887",,,False,,,,,,,,5G,04/24/2023 19:53:22,,,,True,OnePlus 10,,,,,
,,,2G,,,,,2940631669656,,,,,Android 11,,b6056923-0d11-4108-9759-3f268f1b4b0a,app_launch,False,,,Realme GT,,,,,,01/02/2023 21:06:11,,,,-8,,,,"-60.7487,-56.2094",,
,,,,"62.1718,-152.8939",True,,,4014879151908,,,,,iOS 16,,,,False,,27ab7cba-41be-4565-8a29-752a0d28488e,,,,,power_on,2G,2023-02-09T12:36:16.000Z,,,,,,Xiaomi Mi 11,,,,
,,,,,True,3849479847677,,,,,,Android 13,,,,,False,,,,,,858c98d2-83d1-4c6f-baad-c3d4df5eef05,app_launch,4G,,,,,,OnePlus 10,,,"-28.8133,165.7448",,2023-05-03 02:56:04
,,,,"-4.9942,-28.3191",,,iPhone 14,,7096212583131,,,,iOS 15,,,,False,power_on,7102ca43-58f7-4375-831e-a774588310ba,,,,,,,,,,,True,,,,,,2023-01-14 19:08:08
,iOS 15,,,,,,Realme GT,,,2023-11-05T01:21:11.000Z,SIM switch,,,,,,False,,,,,,844034ce-bc66-4efb-b80a-1f4b56019f93,,,,,,2021998727746,False,,,,"-34.3507,16.9655",,
2G,,,,,,,Pixel 7,4134103020502,,,,iOS 16,,,,,False,SIM switch,9c6d731d-22f9-401d-ae6b-9177097a7c0f,,,,,,,,,,,True,,,,"39.6884,-69.6545",,1674401926
,,,,,,,,,,,,,,,,app_launch,False,,6f00c9c7-8f90-447b-808a-85cf48c9965d,Oppo F21,,,,,,2023-08-15T14:45:12.000Z,"40.8467,114.6735",2G,8643487086910,,,,False,,,
,,Android 12,5G,,,,,2195717669915,,,,,,,,power_on,False,,44f45b3b-9059-4b51-91ac-c7378aaa2cc0,,,False,,,,11/06/2023 16:43:04,"79.7944,16.9127",,,,,Samsung Galaxy S22,,,,
,iOS 16,,4G,,,,,,,,,,,"-68.2065,-101.2313",,,False,,,,2f78e472-c8fb-45ef-98d8-5f0236c84f33,True,,SIM switch,,,,,6135112553087,,,Xiaomi Mi 11,,,1675289598,
3G,,,,"72.3655,-63.4293",,,,,,,,Android 11,,,0d6f6358-fcd7-4d18-86c4-02ebe5094622,,False,,,,,,,,,,,,1044584855748,,,,False,,2023-08-16 08:42:36,
,,,,,,,,,,15/10/2023 02:02:06,SIM switch,,iOS 16,,311034a2-4c05-47fa-ae18-c5f983155117,,False,,,,,False,,,,,,,7445800855140,,,Vivo V25,,,,
5G,Android 13,,,"-21.4199,-112.8998",,,,,,,,,,,,,False,app_launch,,,,True,2821e309-ee11-47a0-8d10-981aef3a8baf,,,2023-04-17 08:01:18,,,3716833137260,,,iPhone 13,,,,
,Android 13,,2G,"-13.6653,-87.9852",,,,,,,power_on,,,,95e86a4e-4181-4180-9ffe-ae7fb971faa8,,False,,,,,,,,,,,,4777847294215,,,,False,,08/11/2023 23:52:41,
,,,WiFi,,,,,,8507866973393,,SIM switch,Android 11,,,7e30fdd8-be35-4a15-b29d-4d20be11fe05,,False,,,,,True,,,,,"80.7590,-87.3990",,,,OnePlus 10,,,,,2023-06-28 05:14:19
,,Android 11,,,,,,,2837412155951,,,,,"-25.3083,21.9084",,,False,,,,,,a29d56fc-1c53-42e1-9d76-d3b4b0cff62e,power_on,,2023-10-13T03:41:37.000Z,,5G,,,,iPhone 13,True,,,
,,Android 12,5G,,,,,2279719340884,,,,,,,,app_launch,False,,c328bb32-adf5-4dfc-90fa-abdb4c0ffc3e,,,,,,,,"49.7089,110.8980",,,False,,iPhone 13,,,10/07/2023 08:22:08,
,,,,,,,,4526600235389,,,,,Android 13,,,,False,,42fbaa7d-343d-4298-8749-88dbe37812ee,,,,,power_on,,,"53.4319,-34.7291",WiFi,,False,iPhone 14,,,,,1676528071
,Android 12,,5G,,True,6649647676356,,,,,SIM switch,,,,d744678c-aaa1-4282-91d8-e460ddfe4c0e,,True,,,,,,,,,,"-50.4569,-98.9381",,,,Samsung Galaxy S22,,,,1695159524,
WiFi,,,,,False,,,,,,,Android 13,,"-33.2654,45.5848",,power_on,False,,,,8ea86e03-afd1-478f-9d41-2305f83c894c,,,,,,,,3909799558634,,Samsung Galaxy S22,,,,,2023-02-12T02:34:26.000Z
,,Android 13,,,,,,,,,app_launch,,,,,,False,,,Samsung Galaxy S22,,,4dcb1caf-bed7-4697-9160-f0c9ef5ca99b,,4G,,,,3069811883221,,,,True,"-72.2366,45.2821",,2023-06-07T22:16:58.000Z
,,,,,True,9095408369503,,,,,,iOS 15,,,,app_launch,False,,6d5679c8-5f86-463f-a441-709682566779,,,,,,3G,,"-64.3143,75.6325",,,,Oppo F21,,,,2023-12-19T08:17:25.000Z,
,,,,,,,,,3530922455476,,,,iOS 16,"77.6097,89.5631",,,False,,,,3e49051e-c64a-4c55-b18f-8a53ba73aef2,,,SIM switch,4G,19/04/2023 05:05:12,,,,True,OnePlus 10,,,,,
,Android 11,,,"83.9786,101.5652",False,7867388054352,Pixel 6,,,,,,,,,,False,location_change,82ad007f-75ef-43ec-b8f6-bb46feee7869,,,,,,,08/10/2023 04:13:33,,3G,,,,,,,,
,,Android 11,,,,,Xiaomi Mi 11,,6218830156447,,power_on,,,,,,False,,fa82e426-89fd-467b-82e6-39430ccfc8a0,,,,,,2G,,,,,False,,,,"73.2956,175.4124",2023-08-27 07:24:07,
,Android 11,,,,True,,,,,2023-06-05 09:20:25,,,,,152d2603-aa06-4f36-b7be-838ab7a201dd,,False,,,,,,,location_change,WiFi,,"-58.9408,-120.3492",,2249717022136,,Vivo V25,,,,,
,,,,"-82.7777,159.4926",,,,6165976149505,,,power_on,Android 11,,,,,False,,,Realme GT,de5365d4-7442-41c3-bf37-77ef1f22f3b7,True,,,,05/11/2023 15:18:37,,,,,,,,,,
2G,,,,"-69.9479,-103.1618",,,,,,,,iOS 15,,,,,False,location_change,,,e4a3f827-83a4-4cc7-9775-290898ff2027,,,,,,,,8049088523289,,,Xiaomi Mi 11,False,,1693494961,
,,,,,,,,,,,,,Android 12,"-48.7403,-114.1230",,,False,,,Realme GT,6a3e3f36-c090-42a8-8b29-bb01d9a9d4e0,,,,3G,,,,2305255589245,True,,,,,2023-10-05 15:51:47,
,Android 12,,,,,,Vivo V25,,,2023-05-27T21:32:23.000Z,,,,,,app_launch,False,,,,ab310089-60de-4422-bd32-eb830b44994c,False,,,,,,4G,2989236333397,,,,,,,
,,,,,,,iPhone 14,8346702981928,,,power_on,Android 13,,"86.1170,92.6555",,,False,,,,934dd90d-b7cb-4b16-916c-3604bf47b939,True,,,2G,,,,,,,,,,,11/01/2023 12:33:56
,,,,,,,,,,,,Android 13,,"82.8424,-5.5666",444f80e8-412c-4b62-87f2-f3a85f5d04f6,power_on,False,,,,,True,,,,,,2G,8602099744482,,,OnePlus 10,,,,01/07/2023 21:45:59
5G,,,,"-87.0864,110.9568",,5290675977947,Vivo V25,,,22/03/2023 21:16:25,power_on,iOS 15,,,,,False,,,,,,,,,,,,,,,,False,,,
,,,,,False,2228054728249,OnePlus 10,,,1693942379,,iOS 16,,,,,False,app_launch,7579b6a7-1a7e-468f-9e60-8dcc01568a6b,,,,,,,,"34.2564,96.5771",2G,,,,,,,,
,iOS 15,,4G,,,,,8544384089283,,,,,,,,power_on,False,,,,bbd62cdd-9c57-4e00-9529-af4f9e068eb0,,,,,2023-05-24T01:05:15.000Z,,,,True,,Pixel 7,,"-73.7477,128.0636",,
2G,,Android 13,,,,,iPhone 13,5902686222279,,,,,,,91a80c68-8e7f-47ae-a77f-2586a5bdc1b1,,False,app_launch,,,,False,,,,,"-64.0606,128.1281",,,,,,,,2023-07-22 20:21:05,
WiFi,iOS 16,,,"33.8877,143.9123",,,,,6737168784389,2023-10-18T19:04:55.000Z,SIM switch,,,,89299fdf-cf9d-497d-8565-d25cb0c15fac,,False,,,Xiaomi Mi 11,,,,,,,,,,False,,,,,,
,,Android 12,5G,,,,,9592694388672,,2023-03-14 13:10:55,,,,,,,False,power_on,,,,,8949da67-3af8-41e2-9940-a7fbd8bf154d,,,,,,,False,,Samsung Galaxy S22,,,,
,,,WiFi,"-11.3709,-24.8656",,,,,,,,,Android 11,,c43fea3d-5a1e-4d43-aa77-fe73ed793fe1,,False,power_on,,,,True,,,,,,,7556782522696,,,OnePlus 10,,,,12/04/2023 18:52:34
,,,,,,8020901558689,,,,1680375395,location_change,Android 11,,,1c026847-d63e-4239-ac5b-3e038bf5af5f,,False,,,,,True,,,,,,2G,,,,Xiaomi Mi 11,,"-28.4465,-41.4731",,
,,,,,,,,6611239331034,,,,iOS 16,,,a04a468c-de2f-4f2b-944e-928a64ddde98,,False,SIM switch,,Vivo V25,,False,,,4G,04/02/2023 11:19:21,"-27.4550,168.4123",,,,,,,,,
,,Android 11,,,,,,,,,,,,,f8133995-fd06-4199-9ed2-d41db7a4d0b6,SIM switch,False,,,,,,,,WiFi,,,,9520297345340,,,,False,"8.9620,-93.7328",1676059022,
,,,,,,,,8498081839033,,,power_on,,Android 11,,,,False,,,,ebdd84ea-33bc-45f3-9d46-ef348b8c209a,True,,,3G,,,,,,Pixel 7,,,"3.4142,109.4727",,2023-11-10T22:22:53.000Z
,iOS 16,,,,,,,1370380761224,,,location_change,,,,,,False,,,,f6e1376d-1953-40ee-a36e-a2372a7cba13,True,,,,,"-60.0260,83.9302",4G,,,Vivo V25,,,,,20/08/2023 10:17:07
3G,Android 12,,,"25.7910,-115.6637",True,4435181401266,,,,29/01/2023 06:35:36,,,,,3c9a00c4-0fb8-4852-9ec3-a51326edd79b,,False,SIM switch,,,,,,,,,,,,,Pixel 7,,,,,
WiFi,Android 12,,,,,,,,,,,,,,7cc515b1-65c0-4c18-9315-25ff7973afc9,,False,,,,,False,,,,,"-4.8336,123.7319",,4177626738693,,,iPhone 13,,,,01/04/2023 13:26:10
,,Android 11,,,False,,,,,,location_change,,,"-74.4568,113.0204",353ad8fd-3e5b-4b9f-827f-1613a5de6ccb,,False,,,,,,,,,2023-11-05 02:51:30,,,8015918193759,,Vivo V25,,,,,
,,Android 11,,,,1030525080821,Samsung Galaxy S22,,,,,,,,,,False,,,,4511a507-004c-472d-af69-db0e1a49d57e,,,location_change,WiFi,,,,,,,,True,"-62.6416,-160.7439",,2023-12-28 10:33:38
2G,,,,,,,,,,2023-01-10T18:19:45.000Z,power_on,Android 12,,,,,False,,,,3435c66c-658f-4515-9457-8953978cebd1,,,,,,"68.5573,176.3633",,5723099932593,False,OnePlus 10,,,,,
WiFi,,iOS 16,,,,,OnePlus 10,,7727931818283,,,,,,,,False,,c62214d6-7262-4c54-9441-308314015df4,,,,,,,,"42.2201,144.1925",,,,,,True,,2023-12-20T09:04:28.000Z,
,,Android 12,,,False,4312847153218,,,,2023-03-12 21:10:43,,,,"51.9260,-37.2202",05fa6d08-d5d4-45c1-a57e-052fe2c7c535,,False,app_launch,,,,,,,,,,3G,,,OnePlus 10,,,,,
,,,5G,,,,,,5228265225477,,,,iOS 16,,,,False,SIM switch,,,,,,,,,,,,,,Pixel 6,True,"-24.6945,-122.0038",1676720313,
,,Android 13,,,,,,,,,,,,"32.1478,-135.1786",24870cc9-03df-4105-b64f-b4e0a7a0c70a,,False,app_launch,,,,,,,4G,,,,3436440883860,,,OnePlus 10,True,,,2023-04-06T04:48:26.000Z
,,Android 13,2G,,,,,,,,,,,,,,False,SIM switch,4bdc1679-ea59-40a3-9205-35e689e56e40,,,,,,,,,,1507069071455,,Pixel 7,,False,"49.0738,-11.9286",1676792783,
WiFi,,Android 13,,,False,1667025718857,,,,2023-03-23 22:50:49,,,,,,power_on,False,,,,08f4dff3-cf17-4c44-af4a-64f345bbc443,,,,,,"12.1438,-139.2844",,,,,iPhone 14,,,,
,,Android 13,5G,,True,,,,,,,,,,,,False,,,Samsung Galaxy S22,,,9b3ebf1c-a46e-41d9-ae5f-0d93b6bb0b8b,location_change,,,"-83.3878,-114.2317",,7082779022371,,,,,,,10/20/2023 15:23:10
3G,,Android 12,,"9.2095,155.9493",,3253661021468,,,,11/28/2023 23:17:13,SIM switch,,,,,,False,,f1586740-a348-4028-becd-6e0bb046ae94,,,,,,,,,,,True,,OnePlus 10,,,,
,,,,,,,Pixel 7,,5320999683625,,,,iOS 15,"18.4165,143.9451",,app_launch,False,,,,,True,c404276b-f844-4e41-a706-254f89d999a4,,2G,,,,,,,,,,2023-12-08 06:07:33,
,,iOS 16,,,False,,,,,,,,,,,,False,,,,,,,power_on,,2023-12-11T15:46:40.000Z,,2G,1394737308622,,,Realme GT,,"22.6897,3.5303",,
,,,,"53.1617,-166.6824",,,OnePlus 10,,,,,,iOS 16,,94ded238-b4ac-4f47-b4fd-a7018bdccd9f,power_on,False,,,,,,,,,,,2G,1456861588389,,,,False,,,2023-06-24 08:53:51
,,Android 13,5G,"-1.8942,-63.4383",,,,,2425021355236,,,,,,,,False,power_on,,,,,ceeaa356-833a-4e90-b4ba-8736e679f293,,,,,,,True,,Xiaomi Mi 11,,,,13/05/2023 09:18:12
,,,2G,,,,,,,,,,Android 12,"-50.0097,-126.4194",c3dacd28-1a0a-4a99-bb42-84f37ad64dfb,app_launch,True,,,,,,,,,,,,6006794018968,True,,iPhone 14,,,,05/18/2023 11:47:54
3G,,,,"18.9265,-107.7308",,,,,,,,Android 12,,,,,False,power_on,4abf0248-19f5-419a-86a4-3c464c89d14f,,,,,,,2023-02-28 09:37:20,,,2951112260347,True,,Realme GT,,,,
,,,3G,,,,,8158381927216,,,,,Android 11,,f1bb0413-49b3-4012-af61-efd3dc630767,,True,location_change,,,,,,,,,"-36.1025,97.8934",,,,,Pixel 6,True,,,1687795267
,,,5G,,True,,,,,2023-09-03T05:42:10.000Z,,iOS 15,,"4.4227,152.6064",,,False,,,,,,,power_on,,,,,9040384939141,,iPhone 13,,,,,
,,,,"72.0976,-5.4890",True,,,,3216470561453,,app_launch,,Android 11,,7ce871bb-1cd2-4c19-af96-e7de25954782,,False,,,OnePlus 10,,,,,,2023-01-04T22:24:20.000Z,,,,,,,,,,
,iOS 15,,,,,,,,,,,,,,,,False,,fee5cab7-dabd-4376-802e-7d467484d2b3,,,,,app_launch,WiFi,,"-21.0882,167.5947",,2789879283473,False,Pixel 7,,,,19/04/2023 15:13:13,
,,Android 11,,,,,,,6440949088055,,,,,,,,False,app_launch,,,933071ee-711a-4da3-82ea-6ef67786b26e,,,,,1675622896,,5G,,,Pixel 7,,True,"77.4406,-62.1168",,
,iOS 15,,,,,9584526063197,,,,,power_on,,,,,,False,,,,,False,82eb4a7c-79da-4992-b827-4c2d4d913489,,,,,4G,,,,Pixel 6,,"0.0712,89.7976",,08/18/2023 22:55:45
,Android 13,,,,,,,,,,app_launch,,,,,,False,,,,e15e87fd-97cd-4ee6-99d4-5a5d212c8ea6,,,,,,"42.1844,54.7391",WiFi,4782198184534,,,,False,,,09/06/2023 05:13:40
,,Android 12,,,,,,5115013318301,,,location_change,,,"78.3174,49.6053",,,False,,,,,,c329901e-c826-439a-8fba-c164c71354de,,,,,5G,,,iPhone 13,,False,,,1699968247
,,,,"-55.0735,-110.3858",,,,6409864731483,,2023-07-09 03:41:39,,Android 11,,,,app_launch,False,,de32ff99-d7ca-42be-b079-45f2668ab273,,,False,,,5G,,,,,,OnePlus 10,,,,,
,,,,,,,Vivo V25,,7499000294085,,,iOS 16,,,,,False,,cce39b0b-9fd6-481a-aa1b-a95b9d9667e8,,,True,,location_change,,,,,,,,,,"-85.3084,-159.8138",1680139958,
,,,,,,3944552329014,,,,,,Android 11,,"44.1080,-58.8959",,,False,power_on,,,356279ec-5393-4f5a-b7ac-c899bf5831bb,,,,,,,,,True,Xiaomi Mi 11,,,,1681762680,
4G,Android 12,,,"-18.1357,-86.7714",False,,,,6070718630610,,,,,,7ab6a876-9cec-4383-b8f0-baee7acce305,,False,,,,,,,app_launch,,,,,,,,Pixel 7,,,,04/18/2023 00:10:26
5G,,,,,,,,2104502628819,,,,Android 12,,,,,False,,2ceaf615-b395-4737-97e5-b7b011adc9c0,,,False,,SIM switch,,,,,,,iPhone 13,,,"26.8037,-65.7413",,05/20/2023 23:21:39
,,,,,,,iPhone 13,7422773923433,,1698532445,,,Android 13,,,SIM switch,False,,31210273-b2c2-48d5-bb81-ce361b7549ac,,,,,,,,"27.6826,-101.4334",,,False,,,,,,
4G,iOS 16,,,"3.5647,166.9858",,,iPhone 13,,,,,,,,d8bcb9bc-dfe3-46dd-9f31-bed4c48ed7c2,,True,location_change,,,,,,,,,,,4461096535838,,,,False,,,2023-02-02 03:17:00
2G,,,,"72.8653,57.7830",,2906507772951,,,,,power_on,Android 11,,,f35fcd15-d859-4610-a11a-dffb75ebd6f5,,False,,,,,,,,,1693155328,,,,,,Vivo V25,False,,,
,iOS 15,,,"75.9477,-59.6181",,5261082548509,,,,,,,,,,location_change,True,,c5ac3f34-4f81-43e9-a13e-b62014aa195e,,,False,,,,,,WiFi,,,,Vivo V25,,,,12/13/2023 09:56:07
,,iOS 15,,,,,Realme GT,9938848073555,,,SIM switch,,,"-13.1585,157.1957",aa613edb-418d-4171-851f-d1029904b3a1,,False,,,,,,,,,1698747138,,2G,,,,,True,,,
WiFi,,Android 11,,"70.3803,49.2459",,8352794271982,,,,,,,,,,,False,SIM switch,6145bcd0-1318-427a-8386-2bcb0b98140e,,,,,,,2023-01-21 19:54:02,,,,,,Oppo F21,False,,,
WiFi,,,,"24.3275,119.0171",True,,,,2157087823434,,,iOS 15,,,,app_launch,False,,e73b10ca-1fbb-47dd-af76-ec9a7cf6501d,,,,,,,,,,,,Oppo F21,,,,1680970606,
5G,,,,"-51.9389,-72.6363",False,,,,,,,,iOS 15,,,,False,,6e42e0e7-7602-4405-9cc1-bb1a99b1c2a3,,,,,power_on,,09/12/2023 23:15:16,,,3978015883848,,Pixel 6,,,,,
,,,WiFi,"-43.4670,73.9892",,,,1551475601213,,,,iOS 16,,,,,False,,9b15625d-33a7-488e-8cc3-82e22d52858c,,,,,app_launch,,,,,,True,Xiaomi Mi 11,,,,31/01/2023 06:45:01,
3G,,,,"-14.6826,-79.7912",,,Vivo V25,,3665868298611,,,Android 12,,,,,False,power_on,851bec3c-38d8-45e5-a1bf-efa841b9aecf,,,8,,,,,,,,,,,,,,2023-10-10T20:35:49.000Z
,Android 13,,3G,,,,,,,,,,,,,,False,,,,,True,a9eebc23-8525-475e-ad5a-cd9fc307da23,,,,"66.3159,165.0347",,7807133360943,,,Xiaomi Mi 11,,,,2023-08-10 14:45:28
,,,,,True,9761980246991,Vivo V25,,,,SIM switch,,Android 13,,,,False,,fcd2e2d1-725c-4db8-88e2-60e3d58ab275,,,,,,,,,,,,,,,"56.6066,-118.1160",,04/10/2023 07:46:50
,Android 12,,,,,,,,,,app_launch,,,"-23.9914,76.9898",,,False,,,OnePlus 10,,False,37113f1b-fed1-4464-8d9e-cda534dc3953,,,,,,1873220695690,,,,,,,1687543925
,iOS 16,,,,False,8648106895151,,,,,app_launch,,,,,,False,,,,,,0ec950dc-b010-4183-971b-ee602ad9739a,,2G,1690298264,,,,,,OnePlus 10,,"70.0914,147.7451",,
,,,,"-77.4480,-75.3314",True,,,9617826901339,,,,,Android 13,,2cfe73e2-e878-4fba-b840-e9a123be48cc,,False,,,Oppo F21,,,,location_change,2G,09/06/2023 12:57:27,,,,,,,,,,
3G,iOS 16,,,,,,,,,,,,,,,location_change,False,,ac1954d5-2d6c-4d2a-9778-eb34586a8dee,Pixel 7,,,,,,,"84.0844,-32.8669",,1207561281856,True,,,,,,2023-03-28 15:20:46
,iOS 15,,3G,"-79.1368,-141.7256",False,8136311719480,,,,2023-10-17T20:45:09.000Z,,,,,,,False,location_change,617b6cfc-f409-439c-9418-74d056b7cc63,,,,,,,,,,,,,,,,,
,iOS 15,,WiFi,,,,,,2804422544820,06/01/2023 05:26:01,,,,,280bfd3a-a8f9-4c8e-b63b-0122d12d6e40,,False,,,Samsung Galaxy S22,,True,,SIM switch,,,"-82.8673,-147.8163",,,,,,,,,
,,,,,,,,,,,location_change,iOS 15,,,,,False,,b8d8af41-77b2-4f7a-8ead-03896227367f,,,True,,,,2023-07-25T03:15:40.000Z,,WiFi,1468998438379,,,Pixel 7,,"51.8084,-18.8273",,
2G,,,,,,,,,1959822231658,,,,,,,,True,,,,c6e112fa-216c-4760-80b1-fa454973b447,False,,location_change,,03/07/2023 19:58:57,"60.0155,159.3326",,,,,Pixel 7,,,,
WiFi,,,,,,,,2449325617484,,03/17/2023 03:36:27,,Android 13,,,5c942c71-7b36-4959-bfb5-09e6889bb344,,False,location_change,,,,,,,,,"26.6176,179.2934",,,False,,iPhone 13,,,,
2G,iOS 15,,,,False,5818978226145,Pixel 7,,,,SIM switch,,,,,,False,,,,,,31239a65-f74e-4de9-b083-796c41c88e9a,,,,"24.0257,-52.9818",,,,,,,,,1688828487
,,,,"-59.3036,-121.7454",,,,4078205166328,,2023-01-03 02:10:54,,Android 13,,,,,False,app_launch,bf1ddaa8-8848-48fe-a7c9-2ba7bfaec8c7,,,,,,5G,,,,,,iPhone 14,,False,,,
