communication_type,call_type,call_length,geo_coordinates,setup_time,call_duration,tower_location,bts_id,call_category,start_time,callee_id,tower_id,called_party,imei,a_number,terminating_number,equipment_id,cell_id,originating_number,b_number,subscriber_location,terminal_id,location,duration,cell_identity,caller_id,device_id,is_fraud,calling_party,connection_time,call_start,service_type,billable_seconds
voice_out,,,,,,"7.8369,-150.2759",,,,4558546575929,,,,,,,,,,,,,279,CELL_398,,IMEI_174437,False,1729244196105,13/07/2023 08:01:50,,,
conference,,,,,,"71.4123,-110.1797",,,,,,6764550359253,,,,,,2585325431309,,,,,,CELL_456,,,False,,2023-02-08T10:13:01.000Z,,,683
,voice_out,699,,,,,,,,9855980132960,CELL_966,,,8362774183965,,,,,,,IMEI_525433,"57.3410,107.1672",,,,,False,,01/27/2023 17:21:19,,,
,,,,,,,,,2023-09-05T02:11:13.000Z,,,1409740788718,,,,IMEI_611631,,,,,,"86.4499,64.4422",,CELL_467,,,False,9570735260457,,,conference,229
voice_in,,,,,,"59.4897,151.5550",,,,9284355652430,CELL_822,,IMEI_324778,,,,,,,,,,,,,,False,3129336628235,,1684308784,,2990
voice_out,,339,,,,,,,,,,,,,2320841769375,,,9204342405480,,"14.6838,-53.6498",,,,CELL_845,,IMEI_368402,False,,,1678757842,,
video_in,,,,,,,,,,,,,IMEI_309713,4435441547775,,,,,7289722060112,"50.6196,52.2458",,,,CELL_380,,,False,,06/03/2023 23:05:11,,,1362
,,,,,1629,,,,,,,,,,,,,,8953090025362,,,,,CELL_728,4655701448440,IMEI_461647,False,,,07/05/2023 02:25:37,video_in,
voice_out,,,,,,,,,16/03/2023 16:58:51,4326425010459,CELL_570,,,,,,,4513380720526,,,IMEI_421808,"6.2090,90.1065",1907,,,,False,,,,,
,,,,,,,CELL_427,voice_in,04/12/2023 07:55:52,,,,,9346276021590,,,,,9534921475624,"78.3652,177.0945",,,811,,,IMEI_765530,False,,,,,
,,1255,"63.8367,-48.1563",,,,,,1688565161,,,,,,1764859072742,,,3318043634501,,,IMEI_682252,,,CELL_513,,,False,,,,video_out,
,,,"8.7567,46.0193",,,,,conference,2023-03-08 09:18:53,4453807535619,,,,,,IMEI_635132,CELL_424,3180550506267,,,,,,,,,False,,,,,843
,,,,,1767,,,voice_in,01/20/2023 06:32:14,,,,IMEI_785574,,6931258981260,,CELL_756,,,,,"-64.3863,-177.5872",,,2227900571071,,False,,,,,
,,,,2023-06-09 10:19:48,1908,,,,,,,2184589728181,,,,,,,,"40.3797,-40.0638",IMEI_288076,,,CELL_951,,,False,6549002432693,,,video_in,
voice_in,,,,,,,,,,,,2417782044283,,,,IMEI_264746,,3316427685502,,"82.7736,-74.8316",,,920,CELL_104,,,False,,,2023-11-03T15:26:31.000Z,,
,,,,,,,,video_in,2023-11-16T00:35:18.000Z,9182944180336,,,,,,IMEI_519158,,,,,,"2.0331,-107.2450",,CELL_930,,,False,4061912875297,,,,3240
,conference,,,,,,,,,6762473299552,,,,1040866026420,,,,,,"70.6758,-136.5986",,,,CELL_595,,IMEI_957078,False,,,1689444293,,2427
,conference,906,,,,"-57.8086,-102.3144",,,01/11/2023 03:16:46,3867015137057,,,IMEI_539308,1764419768123,,,,,,,,,,CELL_344,,,False,,,,,
,,,,,1207,,,conference,08/05/2023 15:44:46,,CELL_141,,,,,,,,7164697994716,"-74.9282,-20.8851",,,,,,IMEI_741716,False,2821831692500,,,,
,voice_out,,,,3561,"-59.4408,25.7259",,,,3610683482396,CELL_828,,,,,IMEI_187402,,,,,,,,,1520235340827,,False,,2023-04-14T16:24:34.000Z,,,
,,,,2023-12-08 17:58:40,1693,"-63.7931,-166.9796",CELL_555,,,9661873472033,,,IMEI_918904,,,,,3387471628619,,,,,,,,,True,,,,voice_in,
,,2629,,,,,CELL_353,voice_out,,,,1951659720524,,8826397789099,,IMEI_473089,,,,,,"-74.6257,-80.7681",,,,,False,,07/05/2023 12:19:34,,,
,conference,,,,2604,,,,,9927759892961,CELL_725,,,,,,,,,,,,,,1028051240283,IMEI_373192,False,,12/05/2023 18:59:26,,,
,,,,,428,,,conference,,,CELL_281,,,,,,,,2565686240812,,IMEI_823558,"33.6634,133.1401",,,,,False,2174728505213,,1681508392,,
,,1434,,,,,,video_out,,,,4939204450985,,,,IMEI_689838,,5994823874736,,,,"3.7717,174.9270",,CELL_127,,,False,,,1694599185,,
,,,,,2664,"59.2409,155.0995",CELL_723,,,,,6294726912427,,,,IMEI_381153,,,,,,,,,,,False,9931392354048,,2023-12-14T01:21:13.000Z,voice_in,
video_in,,,,,,,,,2023-02-09 09:05:53,9655303734045,,,,,,,,9077987913858,,"-51.6678,33.9726",,,2101,CELL_823,,,False,,,,,
,,,,,808,,,voice_in,,,,,IMEI_497803,,,,CELL_927,,2312785852064,,,"19.2927,-75.5844",,,,,False,1153193791138,2023-07-23 03:09:12,,,
,,,"55.0568,49.7805",,575,,CELL_860,,11/01/2023 06:56:28,3133531573857,,,,3988525603592,,IMEI_540307,,,,,,,,,,,False,,,,voice_in,
,video_out,,"87.9516,130.6615",,,,CELL_580,,29/05/2023 01:08:59,,,,IMEI_157070,,,,,,6216358381088,,,,,,6443898317747,,False,,,,,1315
,,,"25.6022,-154.2610",,,,,voice_in,,,CELL_548,,,,6688987805049,,,,,,IMEI_774651,,,,,,False,8152206930167,,2023-11-01T03:24:25.000Z,,1486
voice_in,,,,14/12/2023 03:37:32,,,,,,,,,IMEI_138345,,9999712425166,,CELL_689,7326897579494,,"-56.9837,1.3489",,,650,,,,False,,,,,
,,298,"82.9642,39.0194",,,,,,08/24/2023 07:58:51,,,5851815155843,,,,,,,,,IMEI_718333,,,CELL_216,,,False,9189964410102,,,voice_in,
,,,,,,,,voice_out,,2256647195768,,,,,,,CELL_713,,,"18.8857,137.5934",,,,,,IMEI_998365,False,6790124799592,2023-11-20 18:02:11,,,1986
,,,,,,,,,,7644740689963,,,,,,,,,,,IMEI_256085,"-33.5762,-91.5990",,CELL_912,8689771010076,,False,,,1689291835,video_out,3296
voice_in,,,,2023-12-10T19:59:09.000Z,3470,,CELL_818,,,,,,,6655996940780,,IMEI_379389,,,6690628475325,"34.6186,-92.6514",,,,,,,True,,,,,
,,,,,,"40.3823,20.1193",,conference,03/05/2023 17:27:19,,,,,1248817840332,5820773136650,,CELL_430,,,,IMEI_573785,,,,,,False,,,,,3329
video_out,,,,,,"-73.4364,20.0233",,,2023-07-04 04:08:14,,CELL_779,,IMEI_587539,,,,,,8470968373467,,,,317,,6130997054398,,False,,,,,
,,,,,2873,"-70.5729,-119.1274",,voice_out,24/01/2023 06:29:24,,CELL_904,,,3372337571878,7103722976679,,,,,,,,,,,IMEI_555693,False,,,,,
,video_out,,"43.5703,-22.8732",1689941724,,,CELL_318,,,5082160570001,,,,3383358604248,,,,,,,,,,,,IMEI_876024,False,,,,,1806
,video_in,,"-42.7327,82.7189",,2830,,,,28/04/2023 15:29:59,,,,,,6271061462021,,CELL_734,3353828215085,,,,,,,,,False,,,,,
voice_out,,,,,,,CELL_708,,1690783835,,,6789955336662,,,,,,4961049407382,,,IMEI_594365,,1378,,,,False,,,,,
,,,,,,"88.0929,13.6236",,,,,CELL_980,,IMEI_829548,,3607403113319,,,,,,,,1541,,7943999233103,,False,,,2023-12-25 12:12:25,,
,voice_in,,,,,,CELL_783,,,,,,IMEI_104881,,,,,,2465076525440,"-31.5018,-96.8205",,,611,,,,False,9764758913873,03/08/2023 06:41:54,,,
,video_in,,,2023-01-19 19:31:16,58,,,,,,,5785274979324,IMEI_583454,,,,,,,"-16.3305,-84.2392",,,,,8176994393286,,False,,,,,
video_out,,,"8.6148,-156.4013",1683813425,,,,,,8661520999487,,,,,,IMEI_164478,,,,,,,,CELL_255,4133543232736,,False,,,,,299
,,,,03/24/2023 05:35:37,1974,"-59.2872,36.7442",CELL_126,conference,,8762907520514,,,,,,IMEI_545034,,,,,,,,,,,True,1181213657478,,,,
,,,"77.6530,-175.3600",,,,CELL_237,video_in,,,,,,,,,,,4314254027432,,IMEI_723443,,,,6039337370084,,False,,1692740838,,,3407
video_out,,,,,1698,,,,,9496215504705,CELL_598,,IMEI_699939,,,,,7069715969520,,,,"-12.6420,-116.6574",,,,,False,,,1679036036,,
,,,"10.4127,-148.0832",,455,,,video_in,2023-12-10T10:38:22.000Z,,,,IMEI_197229,,8904570083767,,,,,,,,,CELL_637,,,False,3273638893506,,,,
,,,"46.3425,54.3683",2023-03-27T12:26:16.000Z,,,CELL_228,,,,,,,,2987931041325,,,,,,IMEI_430157,,,,,,False,2015151094666,,,video_in,2819
,,,,,,"73.1742,-13.5209",CELL_704,voice_in,,6600684271228,,,,,,,,,,,IMEI_961238,,,,,,False,4885393343643,2023-01-23T05:04:14.000Z,,,1511
voice_out,,,,2023-12-30T02:34:05.000Z,,,,,,,,,,,,IMEI_421815,,,8966153454695,,,,,CELL_911,,,False,3474449248377,,,,194
,,,,,,"75.8699,-130.3932",,,2023-08-20 12:27:52,,,,IMEI_988883,5133528416716,6704404275276,,CELL_971,,,,,,,,,,False,,,,video_out,1543
,,841,,05/02/2023 08:39:43,,"33.5492,35.7960",CELL_594,voice_in,,,,2518135344199,,,,IMEI_296929,,,,,,,,,,,False,2819368237336,,,,
,,3567,,07/27/2023 04:05:11,,,,video_out,,3515145370466,,,IMEI_540842,,,,CELL_502,,,"70.0936,20.4965",,,,,5585008531467,,False,,,,,
video_out,,,"-3.6737,-12.9582",,3233,,CELL_922,,03/21/2023 02:06:40,,,,IMEI_340548,,,,,8559380858800,9456828035138,,,,,,,,False,,,,,
voice_in,,,,,1137,"58.6250,148.5671",,,05/03/2023 23:10:50,,,,,5641830489187,,,,,7909965758491,,IMEI_807648,,,CELL_566,,,False,,,,,
,voice_out,2934,,,,"-35.3032,-109.7039",CELL_602,,,,,,,,8009281815422,IMEI_803487,,,,,,,,,,,False,6658890731895,29/12/2023 02:15:44,,,
,,,,,2641,"-24.3574,-12.7358",,video_out,,,,,,5016172609957,2243905772216,,CELL_702,,,,IMEI_583151,,,,,,False,,2023-05-15 22:48:57,,,
voice_out,,,,,,"84.9347,-178.8572",,,2023-02-13T17:56:24.000Z,,,,IMEI_133906,,2280128137287,,CELL_983,,,,,,12,,5307202306299,,False,,,,,
,,2141,"-23.2815,-87.2819",,,,,voice_out,15/05/2023 13:53:18,,,2047414007545,IMEI_685789,7756662395293,,,CELL_207,,,,,,,,,,False,,,,,
,,,,,,,CELL_986,,,,,,,,9814574890887,,,6976773691907,,"-81.2842,-33.9195",,,947,,,IMEI_920466,False,,24/11/2023 05:29:10,,conference,
conference,,3124,,06/11/2023 06:01:44,,"-87.9132,100.7584",,,,,,5576199830003,IMEI_184514,,,,,7911742011791,,,,,,CELL_827,,,False,,,,,
voice_in,,3268,"-26.5247,-163.8166",,,,CELL_217,,1675686680,,,,,6210748611782,,,,,3067046280658,,IMEI_558183,,,,,,False,,,,,
,,,,,1557,,,,1673476535,,,6730753742562,,,,,CELL_897,,,,,"38.1326,75.5812",,,,IMEI_867141,False,8423105386992,,,voice_out,
,video_out,,,,2804,,,,,,,,,,,,,,8958227578370,"51.2386,-104.9296",IMEI_307211,,,,2302526672509,,False,,,1692545202,,
,voice_in,,,,1535,"16.1656,36.2897",,,09/23/2023 12:24:16,,CELL_927,,IMEI_484340,,2498472752032,,,8663780147138,,,,,,,,,False,,,,,
,,,,,1474,,,video_in,2023-04-11 12:50:24,,,,,,,,,,2981379327709,"37.0309,106.2162",,,,CELL_688,,IMEI_622385,True,7379213919887,,,,
,,,,1696347925,1833,,CELL_723,,,,,9578539623922,,,,IMEI_330266,,,,,,"-81.5454,4.1137",,,9867312474564,,False,,,,voice_in,
voice_out,,,,,,,,,2023-09-29 04:55:52,3608047125783,,,IMEI_946794,2678303834435,,,,,,"61.1788,-138.3344",,,,CELL_161,,,False,,,,,2168
,video_out,,,,,"9.1683,-86.1940",,,,,CELL_727,2315197225498,,,,,,,,,IMEI_925203,,,,3956206204530,,False,,2023-12-13T10:31:51.000Z,,,3233
voice_out,,,"35.1895,-106.1011",,2881,,,,2023-04-25T13:14:37.000Z,,,,,,,,CELL_862,1023099684419,4722002932686,,,,,,,,True,,,,,
,,1970,,,,,,voice_out,,,,,,,9712276548962,,,9808889888193,,,,"-83.6735,178.8219",,CELL_419,,IMEI_532693,True,,,1675186008,,
voice_out,,,,,3402,,,,,,,,,,,,CELL_395,,2492275201439,,,"51.6131,-64.4018",,,1609208917767,IMEI_521801,False,,2023-12-13T02:37:12.000Z,,,
,,,,06/06/2023 05:13:59,,"80.0894,-6.8138",,,,,CELL_737,,,,,,,7400838186292,2264488385063,,,,,,,IMEI_215299,False,,,,voice_out,2718
,,,,,,,CELL_945,,1685214779,,,,IMEI_861683,,,,,,3207224134676,,,"26.8641,21.2466",,,,,False,9721074107743,,,,751
,,,,,,"62.6254,54.2743",,video_out,,,,,,,,,,,7176138206482,,,,,CELL_706,,IMEI_468580,False,3998584476530,,2023-03-24T00:50:13.000Z,,1511
,,3059,,23/12/2023 20:49:05,,,,,,5950474609425,,,,,,IMEI_461952,CELL_707,9716522456958,,"-23.7266,-82.6972",,,,,,,False,,,,voice_out,
,,,,,,"-22.1729,57.4708",,voice_in,,7785394472374,,,,2279354818960,,,CELL_715,,,,,,,,,IMEI_640807,False,,,08/11/2023 09:57:09,,1238
,,,"59.3797,-29.5421",2023-05-05T03:07:22.000Z,,,,video_in,,,,1746845318914,,,,IMEI_141253,,,,,,,,,,,False,6312426490550,,,,1103
,video_in,,,1695701689,1655,,,,,,,4921044611151,,,,,CELL_366,9586807658951,,"60.5426,-114.2408",,,,,,,False,,,,,
voice_out,,,,,,,,,,,,,,,,IMEI_370863,CELL_835,,2610220923438,,,"13.5196,179.4043",2716,,5054778803250,,False,,2023-04-26 22:24:03,,,
,,,,,3391,,,,,,CELL_556,,,,9802383402521,,,,,"3.6376,-170.3889",IMEI_939292,,,,,,False,2100468536450,,04/04/2023 18:27:42,video_in,
conference,,,,,3473,"-73.6439,105.5593",CELL_577,,,5321653268558,,,,,,,,,,,,,,,9250101960160,IMEI_717084,False,,,2023-02-23 19:47:36,,
,voice_in,,,,,"6.0308,-131.4379",CELL_389,,,6941798349229,,,,8973043224288,,,,,,,IMEI_919466,,3090,,,,False,,,1695653535,,
,,,,,1578,,,video_in,,,,,,,3775389430625,,,1872724825991,,,,"23.7871,13.6442",,CELL_368,,IMEI_761448,False,,1695926215,,,
,,,,,3160,"-44.4750,-49.9582",,,,7501096177747,CELL_847,,,,,IMEI_147352,,,,,,,,,,,False,6509896943816,,1701012290,,
,video_in,,,12/02/2023 06:23:31,1563,,CELL_491,,,,,,,,6480142736250,,,1999194562847,,"-26.5757,7.4167",,,,,,IMEI_154507,False,,,,,
,,,,,223,,,,18/08/2023 07:01:18,,CELL_538,4893528526026,IMEI_790005,5820464570133,,,,,,,,"-77.5369,166.5791",,,,,False,,,,voice_in,
,video_in,,,,318,,,,,,CELL_436,,IMEI_407060,,9419943849498,,,9357589511980,,"-70.4279,-107.9909",,,,,,,False,,08/28/2023 05:36:34,,,
,,,,,565,,,,2023-05-21 00:22:50,,,,,,,IMEI_233872,CELL_560,,1568430829867,"-75.1440,-156.0011",,,,,6399974432819,,False,,,,voice_in,
conference,,,"-9.3550,-129.6720",,,,,,,,,6113745863594,,,,IMEI_470886,,9400703080846,,,,,,CELL_545,,,False,,,10/10/2023 16:44:12,,2649
,,,,1690830587,,"4.4570,25.6578",,video_in,,,,9894393054579,,7442781004427,,,,,,,IMEI_912322,,3422,CELL_612,,,False,,,,,
,,,,2023-05-27T15:09:53.000Z,,,,voice_out,,,,,,,8941370873255,,CELL_663,,,"-82.9671,43.7396",IMEI_721770,,1472,,8282107684126,,False,,,,,
,voice_in,,,07/08/2023 11:49:47,2922,,,,,1099297377896,CELL_169,,,,,,,5234601122513,,,IMEI_728891,"25.8439,173.3616",,,,,False,,,,,
video_in,,1259,,1677345126,,,,,,,CELL_356,,,,,IMEI_373815,,9449528758708,1469027334340,"52.7611,-171.6127",,,,,,,False,,,,,
,,,,,,,,conference,,,,2355731573747,,8881294110768,,,,,,,IMEI_375161,"-51.8847,-63.9337",1023,CELL_723,,,False,,,12/28/2023 04:41:43,,
video_out,,,,,,,,,04/12/2023 03:37:08,,CELL_786,,,7460428927277,,IMEI_393572,,,1591894527947,,,"3.0592,-107.4259",,,,,False,,,,,2447
,conference,,,,,,,,12/03/2023 13:17:55,,,5064857367560,,,,IMEI_684839,CELL_893,,,,,"42.6251,-101.0958",,,9680239410753,,False,,,,,3403
,,2813,,,,,,,,,,,,8572383000310,,IMEI_106781,CELL_263,,5596280818040,,,"-8.2934,-5.8413",,,,,True,,,04/13/2023 09:45:21,video_in,
,,,,,,,,video_in,,,CELL_823,,,2262974484249,7468454348778,,,,,,IMEI_993306,"10.6998,167.0070",29,,,,True,,,2023-10-22 13:18:49,,
video_out,,,,,2541,"57.1867,7.3378",,,,8304719835194,,,,,,IMEI_694649,,8063795732981,,,,,,CELL_507,,,False,,,1681718955,,
video_out,,,,,,,,,09/11/2023 18:13:18,,,8919916868263,IMEI_492905,6152102557988,,,CELL_398,,,"-16.9851,33.2843",,,,,,,False,,,,,1576
,,,,2023-04-06T01:25:00.000Z,,,CELL_547,,,,,,,,,,,7389137458837,7240453909568,,IMEI_621806,"24.7236,147.4225",,,,,False,,,,voice_out,2349
video_in,,,,2023-02-09 12:01:09,,,,,,5798883018527,,,,,,IMEI_223464,,4884466286750,,,,"15.1933,-88.8769",3093,CELL_605,,,False,,,,,
,,2750,,,,,,voice_out,,7044205051840,,,,4099171220741,,,,,,"89.2014,-159.5757",IMEI_727800,,,,,,False,,,2023-05-26T06:18:00.000Z,,
,voice_in,1466,,,,"74.5919,-149.0681",,,,3687138107203,,,,,,,CELL_881,4471398359063,,,,,,,,IMEI_770000,False,,,07/06/2023 10:52:06,,
conference,,103,,,,,CELL_230,,,,,,,,9704201636258,,,,,"-69.4285,-162.2175",IMEI_841055,,,,7507358060445,,False,,2023-02-16T01:40:22.000Z,,,
,,,,,966,,,,2023-11-02 13:11:07,8808769665754,CELL_767,,,8788057199426,,,,,,"86.2476,-71.7878",,,,,,IMEI_867587,False,,,,,
,video_out,3442,"17.4716,-146.2618",,,,,,,3867947025646,,,,,,,,,,,,,,,6256066775677,IMEI_314425,False,,,28/07/2023 17:32:47,,
video_in,,,"28.6754,137.5833",,2632,,,,,,,,,,,,CELL_337,9188429663898,4114665496378,,IMEI_575979,,,,,,False,,2023-06-11 17:56:08,,,
,,,,,,,,video_out,,,,,,,3803972284569,,CELL_576,,,"-17.8482,48.3850",,,,,,IMEI_319617,False,3616281364862,01/06/2023 03:51:34,,,1527
,,,,,,,,voice_in,,,,,,,,IMEI_804233,CELL_321,,8093044834873,"-43.6570,-137.1678",,,,,1557233737622,,False,,2023-06-23 12:58:20,,,1663
,,,,,127,,,,2023-05-01T23:43:45.000Z,,CELL_566,,,5437489124965,8584853004363,IMEI_829008,,,,,,"-86.3296,-70.5222",,,,,False,,,,voice_out,
,,,,,,"49.8974,-169.3437",,voice_in,,1414441096648,CELL_842,,IMEI_892787,,,,,4466574566275,,,,,,,,,False,,,1699622911,,1076
,,1720,,,,,,,,7353269214218,,,,,,,CELL_506,,,,IMEI_558858,"82.2819,129.7579",,,,,False,1375896266194,10/31/2023 14:13:45,,,
,conference,,,2023-11-29 21:48:34,,"-80.1210,-5.0090",CELL_406,,,,,,,,,,,,4408176146221,,,,,,,,False,2433663223445,,,,3332
,voice_in,,"-85.6533,119.8840",,,,,,07/07/2023 15:14:46,,,5928499978163,,,,,,1371573286425,,,,,,CELL_333,,IMEI_309895,False,,,,,2192
video_out,,1326,,06/21/2023 01:07:48,,,,,,1405993709863,,,,,,IMEI_189658,CELL_259,,,,,"-88.7036,173.7187",,,4813762845205,,False,,,,,
,conference,,,,782,,CELL_376,,21/03/2023 16:22:57,4109990537364,,,,,,,,9889331328326,,"-49.0641,-15.8211",,,,,,IMEI_420716,False,,,,,
video_in,,,"-45.1793,-45.3749",07/29/2023 17:54:01,,,,,,2778221576934,,,,9689909532411,,,CELL_526,,,,,,,,,IMEI_354523,False,,,,,2720
,conference,853,,,,"87.4386,-97.0351",,,,7904454060070,CELL_204,,IMEI_393591,,,,,4387136176753,,,,,,,,,False,,2023-07-22T03:08:59.000Z,,,
,,,,2023-02-20 09:46:43,2620,,,video_in,,,,,,9319865773570,,IMEI_328776,,,8212505678621,,,,,CELL_129,,,False,,,,,
,video_out,,,02/08/2023 19:25:48,,,,,,,,,,,,,,,1776023391142,"63.9968,-167.4508",,,,CELL_809,,IMEI_424594,False,9013472838500,,,,2502
,,,"-88.2303,-52.7359",,242,,,voice_out,,,,9744949046593,,4012857531857,,IMEI_379132,CELL_118,,,,,,,,,,False,,2023-07-31 03:01:58,,,
,,,"-39.3912,127.8927",,1547,,CELL_565,voice_out,,,,2753112877437,,,,IMEI_668376,,,,,,,,,7279242854932,,False,,1674265718,,,
,,,,,330,,,,,1111261297290,CELL_275,,,,,,,,,,IMEI_900813,"-87.6252,-120.5758",,,,,False,8354330329845,2023-11-16 02:19:42,,voice_out,
,voice_in,,"30.0716,44.8179",2023-08-10T05:17:09.000Z,2670,,,,,,,,,,,,,,1907112771800,,IMEI_490750,,,CELL_994,,,False,7766925217573,,,,
voice_in,,,,,3064,,,,,,,2411602988185,IMEI_748101,,,,CELL_563,,,"-56.9404,-147.7369",,,,,,,False,4446617499561,,2023-10-14T04:58:03.000Z,,
,,,,,2803,,,,,,,3939285939240,,,,IMEI_518885,,,,,,"69.0345,18.5111",,CELL_117,,,False,7549736835906,,02/03/2023 09:01:50,video_in,
conference,,,,,,"-54.5807,20.3206",,,,9677038169500,,,,,,,,,,,,,2193,,,IMEI_236520,False,2513558231628,,06/11/2023 18:33:07,,
,,,"-25.4049,31.4960",,651,,,voice_in,,,,,,,6754341240293,IMEI_541675,,,,,,,,CELL_694,2775918928333,,False,,12/06/2023 05:23:08,,,
,,3083,,,,"55.0317,46.7858",,conference,,,CELL_382,,,,,IMEI_876412,,,8228166377580,,,,,,,,False,6821866424966,2023-10-24T13:00:59.000Z,,,
voice_out,,1651,,,,"21.1929,75.8877",,,,,,,,,,IMEI_297733,CELL_731,4796284958525,3896218143357,,,,,,,,False,,,29/08/2023 08:31:53,,
,voice_in,2424,,,,"-72.9374,-116.1959",,,,,,,,,2484370760268,IMEI_891027,CELL_657,,,,,,,,,,True,4060382346113,1673625682,,,
voice_out,,,,,,,,,,,,,,,4039659249470,IMEI_564465,CELL_483,,,,,"-85.3119,143.7387",3595,,,,False,9881739176601,,1682588077,,
,video_out,,,,,,,,2023-11-27 06:54:28,1230421924867,,,,,,IMEI_780078,,,,,,"-39.4558,-160.6068",1052,CELL_344,9440458641313,,False,,,,,
conference,,,"-82.6956,-155.0241",,,,,,08/31/2023 05:19:16,,,,,,5963092127466,,CELL_395,,,,IMEI_929539,,,,,,False,6932716545818,,,,25
video_in,,,,,1302,"-46.7009,42.0892",,,,7728041802267,CELL_794,,,,,,,8732153111577,,,,,,,,IMEI_518870,False,,,2023-10-30T19:09:45.000Z,,
,conference,,,,3022,,,,2023-07-08T12:13:04.000Z,5325587514001,,,IMEI_989904,,,,CELL_775,,,"-36.9915,71.0112",,,,,8081779723982,,False,,,,,
,,,,,,,,voice_in,09/17/2023 13:42:11,,CELL_413,,,,,,,,8836850339354,"-69.3264,146.7923",,,,,2088053102986,IMEI_673516,False,,,,,2402
,,,,,,,,conference,,4240413648838,CELL_690,,IMEI_295451,,,,,,,,,"24.4456,156.7928",1197,,3088891776719,,False,,,08/01/2023 23:26:02,,
video_in,,,,,121,,,,,2628174919516,,,,,,,,,,,IMEI_797955,"-67.4541,157.9485",,CELL_614,9458205757127,,False,,2023-11-17T20:14:11.000Z,,,
video_out,,1354,,,,,,,,,CELL_829,,,,2375601450397,,,,,,IMEI_815634,"-47.7299,-97.4077",,,,,False,7018171327328,,04/24/2023 14:53:59,,
voice_out,,,,,3482,"77.3099,-15.3649",,,,,,4430125450256,,2397129871896,,,CELL_398,,,,IMEI_676528,,,,,,False,,,1691814224,,
,,,,2023-06-11T09:21:34.000Z,,,,,,1373047873158,,,,3094497783607,,IMEI_503201,,,,,,"80.4790,30.5174",,,,,False,,,,voice_in,3266
,,,,24/04/2023 19:18:01,,,CELL_791,,,,,,,,,IMEI_397312,,,8990094480374,"28.0263,58.1634",,,2170,,4140895045536,,True,,,,,
,,,"30.2078,-168.2129",,636,,CELL_627,video_in,,3321268674584,,,,,,IMEI_752992,,,,,,,,,,,False,6994552525121,2023-11-28T06:50:20.000Z,,,
,,,,,,,,conference,,7086788303295,,,IMEI_330001,5193589266829,,,,,,,,"82.6961,-15.4045",,CELL_686,,,False,,2023-08-29 22:06:58,,,3123
,video_in,,,,,,CELL_576,,,,,,,,,,,3770927344407,1332018650100,"59.5254,78.3645",,,,,,IMEI_149254,False,,12/03/2023 13:54:02,,,1667
,,,,,,"-25.2617,-59.5651",,conference,,,,,,9163807931490,,IMEI_660786,CELL_991,,7204561015481,,,,,,,,False,,11/29/2023 19:41:58,,,538
,video_out,1950,"6.4451,88.2117",,,,,,2023-07-08 15:07:41,,CELL_974,,,,,,,,4915525433803,,IMEI_644782,,,,,,False,4620267481555,,,,
,,,,,495,,,voice_out,,,CELL_220,4085413448577,IMEI_758368,,,,,,,,,"-1.5845,130.9141",,,,,False,9493742127538,,08/17/2023 03:15:01,,
conference,,2442,"79.5952,156.0681",1682063575,,,,,,,CELL_136,,,,,,,,4226956970817,,,,,,,IMEI_940105,False,4537573064056,,,,
voice_in,,354,,,,,CELL_237,,2023-03-28T12:11:19.000Z,,,,,,,,,,9684979746656,"26.9173,-46.3830",IMEI_450692,,,,4988184970114,,False,,,,,
voice_out,,,"16.2287,74.8211",,,,CELL_889,,,,,2802085545652,,,,,,,,,IMEI_259366,,,,,,False,1103552383026,,2023-02-10T15:37:51.000Z,,2423
,,119,,,,,,voice_in,,,,2110328885333,IMEI_948673,,,,,9211322232570,,"30.5302,89.9169",,,,CELL_882,,,False,,05/05/2023 23:06:19,,,
video_out,,,,01/08/2023 18:07:15,,,,,,,,,,,,IMEI_728219,CELL_848,,9342824511283,"-88.6834,33.5113",,,3411,,7914219623684,,False,,,,,
,,,"28.8379,-108.8280",,831,,,,,,,7323200422165,,4322995513213,,,,,,,,,,CELL_549,,IMEI_723242,False,,29/07/2023 13:55:41,,video_in,
video_out,,,,,1123,,,,,,CELL_729,,IMEI_930128,4090832899399,,,,,1442141709494,,,"84.8308,33.5008",,,,,False,,30/10/2023 22:38:33,,,
video_in,,,"36.0531,46.4913",,,,,,,,CELL_953,,,,3866209927471,,,,,,IMEI_445049,,2704,,,,False,5112780161350,2023-10-10 07:26:49,,,
video_in,,1016,"37.4008,100.9392",,,,,,2023-05-12 10:46:32,,,9729283044034,,,,,,5431687221673,,,,,,CELL_622,,IMEI_957018,False,,,,,
,,,,02/24/2023 07:20:09,1515,"-47.8441,-179.9531",,,,,,,,,9471605622181,,,4062776076476,,,,,,CELL_241,,,False,,,,voice_out,
,,,,,,,,,2023-03-16 14:05:43,,,,,,,,,,6821701135860,,IMEI_326009,"-83.8237,-96.8982",1243,CELL_326,8694518302040,,False,,,,conference,
,,,,,,,,,,1092959426022,CELL_820,,IMEI_376133,7867500582318,,,,,,"14.3674,75.1661",,,3403,,,,False,,,08/05/2023 03:06:04,video_in,
,conference,524,,2023-08-25T13:09:25.000Z,,"-14.3919,92.2748",CELL_642,,,5046734449434,,,,,,,,,,,,,,,,IMEI_342031,False,8877459370313,,,,
,,,"23.1512,-155.5351",,,,,video_out,,,,3892916526378,,,,IMEI_797518,CELL_325,,,,,,,,3313834768549,,False,,1703536692,,,3485
