destination_domain,connection_time,session_duration,bytes_sent,user_id,event_timestamp,msisdn,protocol,server_port,host,port,is_fraud,encrypted_tunnel,url,service_protocol,destination_ip,vpn_usage,is_vpn,customer_id,access_time,remote_ip,upstream_data,domain,server_ip,tx_bytes,rx_bytes,time_spent,timestamp,remote_port,downstream_data,subscriber_id,duration,dest_port,bytes_received,vpn_detected,ip_dst,upload_bytes,download_bytes,transport_protocol,conn_protocol
,2717,,1139,,08/16/2023 06:14:59,4995876218744,,,,,False,,,TCP,15.84.211.176,,False,,,,,,,,,,,387,,,,,,,,,12069,,
flipkart.com,378,,,,1684169324,,,,,,False,True,,UDP,,,,,,157.251.117.105,1813,,,,,,,6241,,4368583518668,,,4216,,,,,,
,,,,,,,,,,,False,,,,,,,5730020096161,2023-01-17T09:12:37.000Z,,,,229.45.230.227,,,3507,,,85906,,,29965,,True,,2303,,,HTTP
,3204,,,,,9388060153214,HTTP,,,,False,,,,111.247.37.204,,,,,,1950,snapchat.com,,,,,,29220,38608,,,,,False,,,,,
,,,4208,,2023-01-08 21:29:04,,,,,19323,False,False,,,,,,5323510844670,,,,youtube.com,218.183.249.115,,,,,,,,2413,,,,,,95436,UDP,
,19/01/2023 18:00:51,,,,,8726906082180,,,youtube.com,10675,False,,,,252.32.156.137,,False,,,,,,,1486,,2412,,,37709,,,,,,,,,UDP,
,,,,,,,HTTPS,31542,amazon.in,,False,,,,70.225.20.95,False,,4559161533105,06/21/2023 05:05:26,,3324,,,,,1358,,,,,,,,,,,91763,,
,,,,,,9298146584348,DNS,,,,False,,,,94.86.182.97,,True,,,,9692,youtube.com,,,,2709,2023-12-27T10:15:26.000Z,,,,,,,,,,29092,,
zoom.us,10/08/2023 15:24:25,2578,,,,,TCP,9311,,,False,-3,,,,,,,,31.137.191.111,7843,,,,,,,,,7053901618947,,,,,,,25820,,
,2023-12-26 13:37:17,2343,7345,6709829322827,,,,26570,,,False,True,,,,,,,,34.35.139.29,,netflix.com,,,,,,,,,,,,,,,23189,,
twitter.com,,932,,6006525927786,29/01/2023 14:03:06,,,,,,False,,,,,,,,,,,,,7248,74633,,,,,,,32067,,False,212.146.222.217,,,,DNS
amazon.in,604,,,,,,,47063,,,False,,,,,True,,,,73.62.157.37,,,,8092,,,1699843220,,,8975843310312,,,42025,,,,,TCP,
amazon.in,,2239,,,,,,,,,False,False,,,,,,2849107534265,,,,,,,,,2023-05-11T15:08:41.000Z,16060,,,,,,,97.240.40.152,7754,84405,HTTP,
,,,9737,2673279440659,,,,19821,snapchat.com,,False,,,,,,True,,1678167801,,,,42.187.195.44,,,2244,,,,,,,,,,,15120,TCP,
youtube.com,,,,,,,,,,,False,True,,,,,,,2023-09-19T14:57:02.000Z,,4966,,,,93893,,,48067,,3332568229066,744,,,,192.72.62.143,,,UDP,
,,,,,,,HTTPS,34228,,,False,,facebook.com,,,False,,,,,2358,,,,67370,3027,2023-10-16T23:25:18.000Z,,,9492296792345,,,,,199.193.136.65,,,,
,,,,,2023-08-21 02:52:14,5574512119875,,25716,,,False,,,,,,,,,,,snapchat.com,,,,2538,,,,,,,,False,105.203.178.96,5301,33670,HTTPS,
facebook.com,1417,,,,,,HTTPS,,,,False,True,,,,,,1710760084673,,,921,,92.220.150.18,,,,,26458,,,,,64525,,,,,,
,3127,,,,,4056850086116,TCP,,,,False,,,,,False,,,,,,youtube.com,110.61.66.128,,,,2023-01-26T14:35:12.000Z,,,,,44228,64168,,,9208,,,
youtube.com,2569,,1135,,,,HTTP,42087,,,False,,,,21.118.242.238,True,,,,,,,,,,,,,33382,5385588492186,,,,,,,,,
,1684353529,1083,5258,,,,DNS,,,60530,False,,,,,,,4571988570462,,,,twitter.com,,,,,,,,,,,31396,False,242.91.219.203,,,,
youtube.com,1739,,,,,3738599930305,,,,,False,,,,185.227.179.106,,True,,03/21/2023 10:13:05,,,,,,54109,,,49113,,,,,,,,7653,,DNS,
,,,,,,7497689523994,,,flipkart.com,59493,False,True,,,,,,,2023-07-29 17:22:27,,,,,,,,,,97216,,3453,,,,124.18.94.34,1323,,HTTP,
,2950,,,,,,,,flipkart.com,,False,True,,,,,,,,109.8.200.219,,,,,,,1697074837,64153,,9712037953178,,,50070,,,2073,,,HTTPS
,,,,5651664796217,,,HTTPS,,netflix.com,,False,,,,,,False,,,,,,,2637,,1542,16/10/2023 05:12:18,,,,,57356,72695,,,,,,
,,,3570,,,,,,,,False,False,,,53.47.73.250,,,,2023-08-14T12:48:53.000Z,,,zoom.us,,,66207,1084,,62472,,8818504001865,,,,,,,,,DNS
,2023-07-04 20:08:40,,,,,,,,twitter.com,,False,,,,,True,,,,19.253.205.248,7087,,,,,,,,13823,6704509663071,1869,44274,,,,,,,DNS
,,,8518,,,,HTTP,63896,zoom.us,,False,,,,20.207.199.177,,,1557274357284,1697896270,,,,,,52355,,,,,,134,,,False,,,,,
instagram.com,,1164,,4041489780051,,,DNS,41477,,,False,,,,,,,,,84.61.163.47,,,,,,,2023-06-01 16:48:28,,80896,,,,,True,,9510,,,
,,,2010,3556882277192,,,,,,,False,,,,253.4.143.80,,True,,09/09/2023 03:38:36,,,snapchat.com,,,,,,34258,,,432,,,,,,40784,HTTPS,
,,,,7867879355597,,,,,,40152,False,,facebook.com,HTTP,,True,,,,,1233,,,,,,2023-04-29 07:53:41,,,,306,,90954,,,,,,
amazon.in,,666,,,08/11/2023 00:19:17,,,16612,,,False,,,,,,,2846784073965,,,,,,,62714,,,,,,,,,False,100.171.137.114,6861,,,UDP
fileshare.cc,,3596,,,1691312062,,,,,,False,True,,,,,,,,197.208.163.156,,,,,44264,,,,,9525670596253,,47945,,,,4378,,,DNS
facebook.com,,,,,,,,,,,False,,,,,False,,1995846683430,2023-12-03T11:30:14.000Z,,,,214.72.242.21,1479,,458,,,,,,39126,60500,,,,,,DNS
,,1727,,,,,TCP,,,,False,,fileshare.cc,,,,True,,,159.110.42.220,,,,,64716,,2023-02-15T12:36:52.000Z,27367,,1663188259740,,,,,,3440,,,
,,3505,,,,,,,,35126,False,,facebook.com,,200.173.36.18,,False,,2023-11-16 07:32:33,,,,,8411,7981,,,,,7862995904652,,,,,,,,,UDP
,145,,,6089878578947,,,,,instagram.com,,False,,,,,False,,,,,,,,,,,,34724,97419,,,,,,215.86.217.180,7357,,DNS,
snapchat.com,347,,,4543387984204,,,,12898,,,False,,,,,False,,,,,2174,,,,,,2023-02-20T15:01:54.000Z,,,,,,27820,,255.79.39.104,,,TCP,
,,1520,,,,,,35629,,,False,,facebook.com,UDP,,,,6261174622017,,119.103.170.228,2285,,,,,,2023-08-19T22:06:52.000Z,,13444,,,,,False,,,,,
,,,,,05/18/2023 07:52:51,,,,,,False,,amazon.in,,,False,,2912892295171,,,,,,3068,,1368,,41906,38698,,,,,,64.32.12.78,,,,TCP
instagram.com,,,,9040106258022,27/05/2023 17:26:37,,,50357,,,False,,,,,,True,,,234.233.163.255,7534,,,,,3445,,,,,,,58612,,,,,,UDP
,3154,,,,2023-05-19 18:06:52,,,,zoom.us,5550,False,,,,252.111.210.77,True,,9765326630138,,,,,,,97137,,,,,,,,,,,7639,,,UDP
,2023-02-19 23:32:08,,,,,1542559439455,,,,,False,False,instagram.com,,,,,,,,6587,,,,,,,50038,,,1310,,58610,,195.126.36.190,,,,DNS
,1469,,,,,5115090375391,,,,,False,,,,,True,,,10/21/2023 23:48:53,,6340,youtube.com,,,,,,28354,,,,,,,4.143.251.227,,23482,,
,03/07/2023 11:41:07,,9788,,,,,,,,False,False,,,,,,,,,,youtube.com,,,,1940,,26131,,2358322870715,,,,,240.174.9.57,,73583,,HTTPS
flipkart.com,22/11/2023 16:38:54,,,,,,,42092,,,True,,,,,,True,,,,8840,,163.34.184.232,,74847,,,,,2595372068315,9,,,,,,,DNS,
facebook.com,,2687,,,10/03/2023 02:26:10,,,50668,,,False,True,,HTTPS,,,,,,206.211.159.52,5547,,,,66350,,,,,3421259155398,,,,,,,,,
,3096,,,,,,,,zoom.us,,False,False,,,12.99.65.35,,,2711221801921,,,,,,,,,,,49942,,,47799,,,,4564,,UDP,
,07/08/2023 21:50:53,3430,8155,4265973994819,,,,,,55994,False,,zoom.us,,,,True,,,,,,,,25418,,,,,,,,,,144.112.126.33,,,HTTPS,
,2023-03-28T10:22:47.000Z,,,,,,,14009,instagram.com,,False,,,,,,,,,,,,,,,,,,,2132445579893,3447,,,False,238.84.12.96,153,42171,HTTP,
,,,,,,8644439670864,,2543,netflix.com,,False,,,,,,False,,2023-12-02T08:57:09.000Z,,7974,,,,,337,,,,,,,58144,,46.117.86.211,,,HTTPS,
,2621,,,1860487760030,,,HTTPS,,snapchat.com,,False,True,,,,,,,1674704885,,9123,,39.209.68.186,,53193,,,62176,,,,,,,,,,,
,,2957,3840,9999336166985,,,,,,,False,False,fileshare.cc,,,,,,,,,,,,,,2023-10-08T13:47:04.000Z,6942,10452,,,,,,235.217.116.143,,,HTTP,
amazon.in,,,,2211447117904,,,,,,,False,False,,,,,,,,93.2.145.202,,,,2944,,,2023-05-13 13:18:34,20924,,,1506,,57296,,,,,,HTTPS
,1073,,3643,,,4684982341470,,,,,False,,,,,,False,,,,,twitter.com,,,20622,,2023-09-25 20:06:53,13455,,,,,,,65.22.6.169,,,,DNS
,2836,,,,,,,,,3454,False,,snapchat.com,,,True,,4619197828251,,,,,185.94.54.252,6140,,,29/07/2023 10:00:04,,,,,,,,,,37224,UDP,
,,1123,5672,,,8894308692235,,6157,,,False,,facebook.com,,,,,,,,,,19.228.15.5,,73543,,2023-07-14T15:47:03.000Z,,,,,,,True,,,,,DNS
fileshare.cc,,,,8532116994167,01/26/2023 09:20:15,,,,,4086,False,False,,DNS,,,,,,,,,220.254.179.230,6861,,,,,,,1551,,,,,,40378,,
,1906,,,8808404266210,,,,,,,False,True,,,,,,,,,,snapchat.com,,,,,,,59639,,,766,,,77.24.131.245,8588,,HTTPS,
netflix.com,1687124488,,,,,,,29159,,,False,,,HTTPS,,True,,,,,,,,,,,,,6526,3471987008066,3191,,,,221.201.233.95,1164,,,
snapchat.com,,,8015,4654596457116,2023-09-11T17:57:36.000Z,,,,,19298,False,,,HTTP,,,False,,,,,,,,,1567,,,,,,,57154,,82.33.202.183,,,,
amazon.in,,,9754,,,,,,,37446,False,,,,,False,,,2023-12-24T23:28:40.000Z,54.180.137.42,,,,,,,,,,7454350316487,2284,,99707,,,,,,TCP
,,,,,28/09/2023 17:22:30,,,,amazon.in,,False,,,,32.238.85.105,,,,,,9935,,,,51189,,,48658,,4427581123926,1842,,,True,,,,HTTP,
,,2265,,,2023-04-28 21:19:11,,UDP,60056,,,False,,,,,,,,,200.0.79.175,7260,snapchat.com,,,,,,,,1715232021923,,,,False,,,87848,,
,2509,,697,,,5919965131484,,,,,False,,facebook.com,,,,,,05/02/2023 00:21:17,211.154.76.140,,,,,,,,49301,32627,,,,,True,,,,,
,3487,,,,,,,,,,False,,flipkart.com,HTTP,194.170.244.201,,,2559871001682,06/01/2023 21:59:03,,1766,,,,,,,1594,37845,,,,,True,,,,,
twitter.com,3151,,,,25/07/2023 20:18:25,,,,,,False,,,,,,True,,,,4686,,,,,,,52930,,7438361073198,,,90418,,101.26.243.128,,,DNS,
zoom.us,,3501,,7043759995780,20/10/2023 14:03:25,,,11845,,,False,,,,,,False,,,,1794,,76.52.43.53,,,,,,,,,,,,,,26429,,UDP
,,673,,6834473855031,,,,48717,,,False,,,,,,False,,04/10/2023 09:52:15,33.249.8.194,,flipkart.com,,,,,,,,,,,,,,1660,81699,,DNS
,2023-10-24T21:18:20.000Z,,,,,,,,,,False,False,,,,,,1653247798440,,24.85.131.186,,amazon.in,,2311,,261,,,,,,35313,,,,,77476,,TCP
,1840,,,3151902099747,,,,,,,False,,,UDP,,True,,,,,,youtube.com,123.46.28.118,1751,75011,,1682892542,,,,,13676,,,,,,,
,,,8227,,,4230815055423,,,flipkart.com,5051,False,,,,,False,,,,,,,199.185.182.100,,,349,2023-01-17 03:42:45,,14753,,,,,,,,,TCP,
,,2120,1442,,1690360914,,HTTP,,amazon.in,,False,True,,,,,,,,,,,,,,,,,,2978483170782,,16519,80749,,186.28.187.207,,,,
,09/26/2023 02:55:29,3153,,,,,,,,,False,,,,252.74.98.146,,False,7244034510681,,,,,,6934,,,,54901,13672,,,,,,,,,UDP,
,,,,,18/01/2023 18:45:48,5842105661666,HTTP,,,,False,,,,,False,,,,254.189.19.206,,youtube.com,,9590,,3304,,51177,,,,,,,,,12187,,
,2396,,,,,,UDP,,facebook.com,,False,,,,,,True,,2023-07-01 18:21:52,,,,,5908,,,,21926,,6871291792569,,,67449,,149.53.79.94,,,,
,25/10/2023 07:22:40,741,,1306197696470,,,,,,,False,,,,,,,,,,,flipkart.com,,,52749,,,,,,,,,False,219.89.196.17,8792,,UDP,
twitter.com,3534,,3223,,,,,,,,False,,,,,False,,,,,,,80.32.212.177,,,,07/28/2023 20:18:44,,,2614169820037,,42704,81354,,,,,TCP,
,434,,,,,4068076464077,TCP,,,,False,,fileshare.cc,,,False,,,27/10/2023 01:55:39,,,,156.186.215.151,,,,,39325,14067,,,,,,,3587,,,
,964,,,,,,,,,43002,False,,,TCP,15.93.239.108,,,8405727466830,2023-04-22T07:11:34.000Z,,,zoom.us,,,,,,,,,,,40014,False,,1217,,,
,,,,,1687310419,,DNS,,fileshare.cc,,False,True,,,126.145.97.121,,,1996722667551,,,,,,804,,,,,31151,,2532,38281,,,,,,,
,1702160796,2966,,3014535134034,,,,,,5336,False,,fileshare.cc,,72.42.196.198,,,,,,,,,,31308,,,,,,,,,True,,8016,,,UDP
,1414,,,8494529890116,,,,,,22596,False,,,,,,True,,04/20/2023 18:53:58,,9193,twitter.com,117.236.71.205,,,,,,,,,,,,,,5500,UDP,
,,,,,03/24/2023 11:02:38,,,,instagram.com,,False,,,,,,,1703542205595,,,4265,,157.27.87.112,,,,,32189,,,1103,,,False,,,14745,UDP,
,,,,,2023-12-02T23:34:55.000Z,,,,,49164,False,,twitter.com,,,False,,,,,,,26.1.36.52,328,9570,,,,,7404177056793,757,,,,,,,,UDP
,2023-11-20 21:59:57,,,,,7038023554003,,,flipkart.com,,False,False,,,105.215.159.19,,,,,,,,,,,626,,,,,,,48539,,,8839,,,UDP
,,,,,2023-09-28T14:21:02.000Z,,,,,19053,False,,,,158.232.174.12,False,,6367155453028,,,1180,fileshare.cc,,,,2372,,,50548,,,,,,,,,,TCP
,,,,,,,,,,16047,False,,,,,,True,,,,3341,fileshare.cc,52.199.248.114,,,2274,1701885377,,5722,2536948560242,,,,,,,,TCP,
fileshare.cc,1886,,,,,,,32785,,,False,,,DNS,,True,,5004156112352,10/29/2023 19:03:34,,,,79.5.231.156,,,,,,82564,,,,,,,7375,,,
,1550,,,,,,HTTPS,22410,fileshare.cc,,True,,,,220.213.157.225,False,,4303923890357,,,364,,,,,,01/04/2023 02:12:04,,,,,,,,,,24767,,
,,,,3847857889419,,,,,snapchat.com,,False,True,,,136.107.188.238,,,,,,1398,,,,82728,863,1675709161,,,,,38536,,,,,,,DNS
,2238,,,5103616364891,12/12/2023 07:06:42,,,,,47375,False,,,HTTPS,,,False,,,,,youtube.com,,,49619,,,,,,,,,,,6439,,,
zoom.us,,2701,,8906423584351,,,,,,,False,,,,229.185.92.123,,,,,,,,,8418,,,2023-10-01 13:22:21,24350,,,,,,True,,,92824,,HTTP
,,1389,,,,,,,,31631,False,False,amazon.in,,,,,4581110245283,11/20/2023 22:24:41,90.39.139.68,,,,,96924,,,,,,,,,,,3130,,,HTTP
,1483,,,,,8982600755652,,35162,,,False,,,,155.3.31.39,,True,,,,,twitter.com,,5507,76962,,2023-06-29T22:25:01.000Z,,,,,,,,,,,,HTTP
,1537,,,9247517725346,,,,,,,False,,flipkart.com,,,,,,,,1718,,247.122.31.18,,20258,,20/11/2023 23:12:42,,,,,,,False,,,,UDP,
,708,,4127,,,7228428281913,HTTP,,,58262,False,,netflix.com,,,,,,2023-12-28 11:30:37,,,,184.110.24.127,,,,,,,,,,1411,True,,,,,
,,2589,,,,,,,fileshare.cc,,False,True,,,,,,8838487545375,,195.177.208.9,,,,,,,2023-08-07T05:54:12.000Z,55905,,,,,,,,7273,91412,,
,1907,,5831,,1695049903,4399646088260,,,,29257,False,,amazon.in,,,,True,,,,,,,,,,,,,,,,,,165.202.241.204,,83224,DNS,
instagram.com,,2316,,3426517299805,,,,,,43967,False,0,,,,,,,23/03/2023 05:58:44,,,,97.126.206.100,7912,,,,,74563,,,,,,,,,UDP,
,1695109323,,3536,,,,,21379,,,False,True,facebook.com,,,,,6049440474707,,,,,144.127.9.27,,46495,242,,,,,,,,,,,,,HTTPS
,3009,,,2763347762692,,,,,snapchat.com,57939,False,,,,,,,,,12.166.71.196,,,,1169,,,,,,,,,,True,,,51132,,HTTPS
,,,,,1675317513,,,,netflix.com,24751,False,True,,,,,,6918150974698,,,,,47.128.57.13,,,,,,,,1593,,78796,,,5344,,,UDP
,1677239550,,2869,,,,,,,9131,False,,,,,,,2845432595367,,,,facebook.com,,,86210,3233,,,,,,,,False,192.222.16.202,,,,
netflix.com,,779,740,,,,,17785,,,False,,,,,,False,,2023-06-05T02:29:45.000Z,,,,,,,,,,,9243740088802,,,51568,,,,,,DNS
,1837,,,,,,,63551,netflix.com,,False,,,DNS,,False,,8407130776433,,,,,193.247.108.26,,,,2023-08-03T23:19:09.000Z,,,,,,,,,7941,73342,,
,,,,9897938806849,11/07/2023 13:24:22,,,,youtube.com,,False,,,,203.178.28.149,True,,,,,,,,,58337,1642,,64037,,,,,,,,1823,,,HTTP
,,154,,,,,UDP,,,,False,,,,76.114.60.162,,False,6916232041469,1679792772,,,netflix.com,,1815,,,,,,,,63347,,,,,78613,,
,01/03/2023 09:44:03,,3334,,,,,38845,,,False,,,,172.52.157.110,True,,5159244842802,,,,flipkart.com,,,,3327,,,,,,,43689,,,,,TCP,
,,,,4857702907476,04/21/2023 23:20:08,,,64558,,,False,,amazon.in,,,,True,,,,,,,,98430,2192,,,,,,,,,,4275,,DNS,
,,,6533,,1689179774,,,,,,False,,instagram.com,TCP,,,,,,,,,,,84417,3451,,36706,,2471600790960,,,,True,144.117.214.176,,,,
,,,,,,,DNS,,,58273,False,False,amazon.in,,,,,,1699977291,,,,147.227.45.145,,,,,,61181,3935722540965,3286,,,,,3230,,,
snapchat.com,,511,,,,,DNS,48559,,,False,,,,,,False,5966371647201,,137.246.3.85,,,,1489,,,1686283078,,,,,,,,,,70752,,
,,2534,,,2023-01-26 01:17:25,,,,,7202,False,,zoom.us,,,,,1096760941343,,252.56.12.231,3670,,,,69008,,,,,,,,,True,,,,,
,,,,,1683296433,,,,zoom.us,,False,,,HTTP,,-7,,7783894024693,,,,,131.204.116.130,583,,50,,,65573,,,23868,,,,,,,
,,,,5853670421830,,,,,,,False,,,UDP,,,,,,,1507,zoom.us,35.107.186.86,,65209,,14/06/2023 01:28:09,21229,,,2270,,,False,,,,,
,,,6621,4912098889676,,,,,,,False,,,,,,,,,,,flipkart.com,,,67052,,1684036741,,,,3422,49656,,False,237.187.83.203,,,,TCP
,,,5961,8878968928376,01/05/2023 16:24:07,,UDP,,,59044,False,,,,,False,,,,162.132.242.72,,facebook.com,,,,2318,,,,,,,46285,,,,,,
,,2610,,6981622753373,,,,,facebook.com,,False,,,,,,,,26/03/2023 21:00:29,178.26.5.148,1485,,,,,,,41724,62721,,,,,True,,,,,HTTP
,,2438,,,,,,,snapchat.com,,False,,,UDP,,,False,1439027733327,,,,,142.249.191.161,6099,,,1686941282,,66077,,,22840,,,,,,,
,,,,,2023-08-20 00:21:07,5130553124636,HTTPS,,facebook.com,51191,False,,,,,,,,,,8449,,223.187.33.22,,,1346,,,10890,,,,,True,,,,,
flipkart.com,,,,,23/03/2023 13:36:09,7825705325334,TCP,,,41023,False,,,,,,,,,,,,55.18.231.31,9141,,,,,,,3179,,,True,,,79556,,
,1216,,1446,,,,,40232,,,True,,youtube.com,,,False,,,,,,,,,31776,,1682022654,,,1265390215654,,,,,,,,HTTPS,
,1374,,,5627325519835,,,UDP,,zoom.us,,False,,,,,True,,,,,,,,6149,,,1682985176,16892,,,,,38962,,48.133.112.73,,,,
,35,,,,2023-09-03 10:43:15,,,,,,False,,,,,False,,,,,,youtube.com,68.88.82.183,,,,,2431,,8762032119024,,,30392,,,6366,,,UDP
,,,,,1678961719,,,8181,,,False,False,facebook.com,,142.124.173.46,,,,,,,,,,,1766,,,78225,6564868439097,,,,,,7030,,,UDP
,2023-09-19T21:44:58.000Z,,9945,,,,,,,,False,,,,,True,,6384963511759,,20.187.45.150,,,,,50081,1612,,,,,,27896,,,,,,HTTPS,
,,390,1696,7654466391882,2023-04-09T16:34:23.000Z,,UDP,38389,,,False,,flipkart.com,,,,,,,193.204.248.10,,,,,,,,,,,,,86798,True,,,,,
,2023-03-31T11:37:40.000Z,,,3172115488350,,,HTTP,13868,amazon.in,,False,,,,,False,,,,102.231.180.210,,,,,,289,,,,,,,28424,,,6602,,,
,,348,,,21/12/2023 21:41:12,5517327602056,TCP,,,,False,,facebook.com,,,,True,,,,,,209.55.3.30,1120,31588,,,26852,,,,,,,,,,,
zoom.us,,,,9885202589293,,,,,,,False,,,,,True,,,,,8712,,,,,25,2023-11-27T19:20:25.000Z,,62072,,,,,,118.113.36.29,,,,
,2023-06-20T01:33:24.000Z,1812,,,,,TCP,49068,,,False,,,,,,,8608197198313,,,,,,,,,,,,,,,,True,123.27.181.213,9041,15552,,
,1688912884,2974,,,,,,,,,True,False,,,,,,9916208709686,,,,snapchat.com,,5456,,,,,14169,,,29571,,,,,,,TCP
facebook.com,2023-12-29 06:09:06,,,4930184533748,,,,55113,,,False,,,,,,False,,,10.244.243.38,,,,,,2830,,,57790,,,,,,,6049,,UDP,
,2582,,,,,,,,,,False,,netflix.com,,,True,,9799528435171,,,1185,,46.253.139.75,,,,,53815,,,,,,,,,47475,,
,,,,6006588569836,,,HTTP,,,,False,,,,,,,,1672710714,86.199.79.176,,netflix.com,,,43330,,,,,,909,47820,,True,,7531,,,
,1673141045,,,,,6064314716941,HTTP,,,,False,,,,,True,,,,,,fileshare.cc,3.72.240.56,7800,,,,,,,1135,46565,46522,,,,,,
netflix.com,1103,,,,,,,,,,False,,,,,True,,,,,,,211.177.9.119,,,,1687180757,,,5240110975485,,21482,,,,9099,6418,,TCP
,,,8943,2985091905208,,,,,amazon.in,17312,False,,,UDP,68.77.22.196,,,,,,,,,,85418,2427,1680594816,,,,,,,True,,,,,
instagram.com,09/03/2023 13:41:14,3530,,9083916171951,,,HTTP,,,,False,,,,209.92.184.127,,True,,,,7292,,,,,,,,,,,53734,42398,,,,,,
,,,4911,5725031999177,06/11/2023 19:46:19,,UDP,,netflix.com,,False,True,,,76.115.41.221,,,,,,,,,,,2114,,,,,,8577,,,,,56286,,
,1688798458,,,,,1557880499311,,,,36352,False,,,,,,True,,,248.172.190.116,9970,netflix.com,,,,680,,,,,,,,,,,96587,DNS,
,,,,,2023-08-09 15:41:20,,,,,,False,,youtube.com,,,,False,9685159787860,,52.52.245.197,,,,,92774,1499,,,,,,7951,,,,49,,,DNS
,1674027129,,,,,,,,,58528,False,,,,,,False,,,,,fileshare.cc,,1030,,1340,,,94828,5830375401111,,,,,43.29.32.226,,,HTTP,
,,2457,,,,,HTTP,56973,,,False,,,,,True,,4637541651460,2023-01-14 17:17:18,,,,129.173.140.94,,,,,,54104,,,,,,,7732,,,
twitter.com,,,,2046884260295,2023-02-11 03:04:02,,,41046,,,True,False,,,,,,,,,,,49.27.43.216,6476,,1444,,,7164,,,,,,,,,,HTTP
,1298,,,,,,UDP,45376,,,False,,,,,True,,8941008534980,,243.161.139.130,1542,,,,,,2023-08-25T10:40:12.000Z,,,,,,48290,,,,,,
zoom.us,,,1568,4458633411854,,,,35795,,,False,False,,,,,,,,,,,81.20.76.244,,66840,670,1673862907,,,,,,,,,,,,UDP
,,,,,,,HTTPS,,,,False,False,,,,,,4132283041177,,,,snapchat.com,51.50.183.0,,,3050,2023-04-06T02:41:01.000Z,,84381,,,,,,,656,,,
,,,,1750988796576,,,,,,,False,,,TCP,171.106.38.110,,False,,2023-01-29T16:51:31.000Z,,,netflix.com,,,,,,55428,,,3252,,,,,857,23248,,
,09/11/2023 19:22:25,,4494,,,,,,,,True,,,HTTP,240.116.27.182,,True,,,,,,,,,,,,7434,2246006679833,287,,,,,,,,
,05/27/2023 14:15:16,,,,,,,7069,,,False,,,,,,False,8048658990501,,194.105.46.127,4500,fileshare.cc,,,,2303,,,48672,,,,,,,,,,HTTPS
,,2923,,,,,,,,,False,,,,,,,8184805237227,,,,,,,,,12/02/2023 21:36:04,,,,,29207,,True,11.228.4.198,393,97802,DNS,
,,1924,,,,,,,,50408,True,,,,,,True,8135671229742,,,,twitter.com,214.236.96.177,,,,2023-08-12T05:41:34.000Z,,,,,,56369,,,5636,,HTTP,
,1576,,,,07/08/2023 12:53:52,,,,,8346,False,,,,,,,,,,,zoom.us,,1417,,,,,48344,3321685699937,,,,True,15.156.21.197,,,,UDP
,2023-09-11 00:33:53,2510,,5703827674786,,,DNS,,,,False,,,,,False,,,,,,amazon.in,,,,,,,,,,44068,27932,,209.186.128.61,3477,,,
,,,867,,,9837302080823,DNS,39683,,,False,,,,,,True,,2023-10-21 22:27:22,,,instagram.com,,,,,,,,,2201,,84812,,155.171.210.132,,,,
,,,,9352726208657,,,,,,,False,,flipkart.com,HTTP,,,,,,,,,140.149.134.103,,,,2023-04-10 14:38:28,,,,824,59286,,False,,2283,8276,,
,,,6910,,1681356898,,,,,,False,,,,,,True,2381217212904,,69.238.84.202,,fileshare.cc,,,,,,56816,,,1920,,60576,,,,,,UDP
flipkart.com,2527,,,,,6429538003818,,,,6497,False,True,,,,,,,,,8191,,,,,,,,,,,,,,9.41.158.87,,87686,UDP,
flipkart.com,,,,,1701364304,,,26721,,,False,True,,,,,,8561755223853,,,2862,,249.48.161.225,,,,,,72070,,3022,,,,,,,,
twitter.com,2558,,,6036857284416,,,,,,,False,,,HTTPS,,,False,,,105.94.119.196,,,,,92921,,18/08/2023 00:26:43,,,,,37235,,,,7847,,,
,2111,,8257,,,9187913911502,,,netflix.com,,False,,,UDP,,,,,,120.98.185.176,,,,,,,,,,,,38142,,True,,,44399,,
zoom.us,818,,,,2023-09-27T07:52:26.000Z,7551988757390,,,,64374,False,,,,,,,,,234.109.156.0,,,,,6276,,,,,,,,,True,,7562,,,TCP
,,2511,,,,,,,,24365,False,,,,23.216.56.78,False,,1851612301809,,,,facebook.com,,,,,2023-05-29T17:56:36.000Z,,,,,,,,,5351,97496,DNS,
,,,,,10/19/2023 07:55:39,,,,instagram.com,,False,,,,58.189.52.142,,False,5127164114739,,,,,,,,986,,,,,,35210,88871,,,477,,HTTPS,
instagram.com,,,,,,,,,,36693,False,,,,137.131.107.152,False,,3995417069494,,,,,,1057,,2085,2023-06-10T15:38:41.000Z,,,,,,,,,,88046,DNS,
,1365,,,,01/02/2023 15:36:47,,,,,,False,,,,,True,,2444625485560,,133.193.224.125,,amazon.in,,,,,,55289,,,,,86993,,,9260,,,UDP
,,,,,,,HTTP,,zoom.us,,False,False,,,207.119.34.140,,,,,,8480,,,,,,21/11/2023 12:53:26,,,8218935233479,2520,48674,38173,,,,,,
,,,5577,,,,,,,,False,,,,,,True,2228682383556,21/05/2023 15:38:37,147.170.142.52,,instagram.com,,,,2506,,,,,,,,,,,41894,,DNS
,2219,,,,,4740108521155,,,,65073,False,,,,,,True,,,117.138.219.8,3042,youtube.com,,,85825,,,,,,,,,,,,,,
twitter.com,1688742828,2272,,,,,,59088,,,False,,,,,,True,7422424511580,,,,,,,,,,,,,,,92918,,31.96.66.238,5146,,DNS,
